"","address","lat","long","postal","x","y"
"43","307506",1.32044103104797,103.844192628979,307506,29210.1744085718,33633.1802354679
"44","329783",1.32525301846661,103.850995830211,329783,29967.2997812312,34165.2694751974
"45","307506",1.32044103104797,103.844192628979,307506,29210.1744085718,33633.1802354679
"46","278628",1.31754555939886,103.785850542515,278628,22717.2694206974,33313.0615600124
"47","259760",1.32257316934913,103.814245542255,259760,25877.3610613486,33868.9466713052
"48","278967",1.31027747574118,103.795371163103,278967,23776.8098159395,32509.3758863099
"49","270036",1.30917419843848,103.792692584392,270036,23478.7071940685,32387.3858024217
"50","259760",1.32257316934913,103.814245542255,259760,25877.3610613486,33868.9466713052
"51","278116",1.31192195425084,103.796844037126,278116,23940.7295020428,32691.2114643864
"52","141088",1.30178506364186,103.798226442608,141088,24094.5624733763,31570.3238592092
"53","247696",1.30417511571057,103.809526135738,247696,25352.1187422154,31834.588842703
"54","249679",1.30679240314535,103.810185814417,249679,25425.5376110235,32123.9943529386
"55","140170",1.29091128182876,103.803120797076,140170,24639.2455855031,30367.9499081839
"56","159953",1.28861469030586,103.805009964592,159953,24849.4909352409,30114.0022209603
"57","141085",1.29531966312622,103.809758591447,141085,25377.9797983076,30855.398200253
"58","150001",1.28645354030174,103.808242400418,150001,25209.2313396903,29875.0296186805
"59","142057",1.29270252655148,103.810971835645,142057,25513.0007032044,30566.0074910633
"60","159953",1.28861469030586,103.805009964592,159953,24849.4909352409,30114.0022209603
"61","090008",1.27779539068994,103.819341303524,90008,26444.4410890993,28917.6466952823
"62","150166",1.28309854703926,103.817694911374,150166,26261.2143944902,29504.0433870256
"63","159053",1.28715989916466,103.815157778159,159053,25978.8555432772,29953.1286139339
"64","248371",1.29303600932874,103.827069067058,248371,27304.483448118,30602.8722002245
"65","150086",1.2869200622963,103.818673592235,150086,26370.1359434593,29926.6061721295
"66","160050",1.2897647546758,103.826802915076,160050,27274.8621096043,30241.1538133062
"67","169252",1.28481163840571,103.829306826998,169252,27553.525300541,29693.4632137828
"68","168732",1.28644021678218,103.827450721571,168732,27346.9566027848,29873.5434001442
"69","237994",1.29380235105066,103.831757911057,237994,27826.3112057392,30687.6095091309
"70","237994",1.29380235105066,103.831757911057,237994,27826.3112057392,30687.6095091309
"71","160055",1.28441396459751,103.83413547764,160055,28090.9140101997,29649.4901594501
"72","237994",1.29380235105066,103.831757911057,237994,27826.3112057392,30687.6095091309
"73","160055",1.28441396459751,103.83413547764,160055,28090.9140101997,29649.4901594501
"74","161026",1.28263437649669,103.825595753657,161026,27140.5129420701,29452.7137900535
"75","169038",1.28345077595003,103.835371238299,169038,28228.4440098759,29542.9858116601
"76","079027",1.27458821795426,103.84347073661,79027,29129.8552264441,28563.0121062025
"77","081005",1.27624052001347,103.843006115698,81005,29078.1458873488,28745.7149225492
"78","018984",1.27992126239604,103.854773147641,18984,30387.719774697,29152.7203272395
"79","079717",1.27461794103822,103.844319553688,79717,29224.3218760369,28566.2991184294
"80","018961",1.27822949964567,103.850812513482,18961,29946.9345132103,28965.6505975425
"81","018972",1.28385464447515,103.858674928653,18972,30821.9521387815,29587.65739052
"82","088488",1.27817366449254,103.843928882935,88488,29180.8416752834,28959.4724480454
"83","018987",1.28076943476846,103.852658562152,18987,30152.3828112809,29246.5049786232
"84","160052",1.28708278284998,103.841580109275,160052,28919.4388323296,29944.5957666449
"85","050005",1.28119737026913,103.843437320613,50005,29126.1334146298,29293.8179838881
"86","050004",1.28180062242257,103.842908159495,50004,29067.241846215,29360.5222637244
"87","179097",1.29111964028141,103.849875038808,179097,29842.5918745501,30390.9751266148
"88","179103",1.29376028134073,103.852768324281,179103,30164.587497944,30682.9658858739
"89","059413",1.28518516098542,103.844942912274,59413,29293.6914939834,29734.7679940108
"90","059413",1.28518516098542,103.844942912274,59413,29293.6914939834,29734.7679940108
"91","038983",1.29485990186642,103.860333693777,38983,31006.546098751,30804.5639691036
"92","039594",1.29120773882285,103.857540736886,39594,30695.7182414327,30400.7234453261
"93","039594",1.29159480494333,103.857048715656,39594,30640.960099142,30443.52270725
"94","199588",1.30277120559217,103.865172135039,199588,31545.0113497861,31679.3615464326
"95","180001",1.29964188181031,103.80010216304,148812,24303.3101027,31333.3389857
"96","199588",1.30277120559217,103.865172135039,199588,31545.0113497861,31679.3615464326
"97","209037",1.30730464109303,103.857706092553,209037,30714.1037411746,32180.6362837311
"98","218227",1.30462871949255,103.852226984633,218227,30104.3321147179,31884.7413783241
"99","209037",1.30730464109303,103.857706092553,209037,30714.1037411746,32180.6362837311
"100","209586",1.30887788052647,103.855155564264,209586,30430.2521032728,32354.5944071691
"101","188024",1.29981639897451,103.855923558787,188024,30515.7317042127,31352.6231115982
"102","187950",1.29824653795901,103.850683298453,187950,29932.538848279,31179.0313518345
"103","200809",1.30832700516352,103.862005870884,200809,31192.6278814599,32293.6891097985
"104","207706",1.30975299910627,103.855701473372,207706,30491.0058185821,32451.3610603102
"105","200808",1.3088060941423,103.861311954595,200808,31115.4008765481,32346.6634387374
"106","339511",1.30971120678144,103.864326436447,339511,31450.8833081266,32446.7500962075
"107","208539",1.31142103107683,103.856624019991,208539,30593.6748798871,32635.8044067919
"108","208539",1.31142103107683,103.856624019991,208539,30593.6748798871,32635.8044067919
"109","200803",1.30811749102335,103.861188606169,200803,31101.6741945921,32270.5210870206
"110","389344",1.31272117351252,103.878642017231,389344,33044.0672645988,32779.6010898165
"111","380005",1.31261985181285,103.87252513932,380005,32363.3170347176,32768.3859543465
"112","380011",1.31423937033551,103.870914031459,380011,32184.0133432103,32947.4612739161
"113","330071",1.3209929422065,103.870389998344,330071,32125.6823681211,33694.2358436473
"114","389349",1.31245131478215,103.879622127771,389349,33153.1448147567,32749.7634865604
"115","389290",1.31208817725995,103.877388748956,389290,32904.5916389301,32709.6051062159
"116","389797",1.31357604994103,103.881877795334,389797,33404.1768173771,32874.1357213017
"117","388595",1.312829380594,103.878147917575,388595,32989.0784500046,32791.5650854725
"118","307591",1.31717838140911,103.843773665257,307591,29163.5493945777,33272.4129896723
"119","218120",1.29964188181031,103.80010216304,148812,24303.3101027,31333.3389857
"120","321108",1.3216190383169,103.859382719506,321108,30900.6802540775,33763.4507921971
"121","210043",1.3153159513727,103.849454198086,210043,29795.7387912991,33066.4784061741
"122","320080",1.32379607125113,103.855670620709,320080,30487.5582952369,34004.1719153617
"123","320074",1.32471579654689,103.857752875203,320074,30719.2913709041,34105.8726130631
"124","210684",1.31430707569496,103.856659538355,210684,30597.6247609584,32954.9284460358
"125","329714",1.32213342822747,103.853199661872,329714,30212.5667923335,33820.3230320793
"126","238879",1.30744253289071,103.828776671636,238879,27494.5279152552,32195.8709469028
"127","247964",1.30561166483047,103.82296294094,247964,26847.5128968935,31993.4248998705
"128","238884",1.30619579912712,103.828509016327,238884,27464.7401028313,32058.0135989841
"129","247933",1.30485342102105,103.823883490852,247933,26949.9613045976,31909.5817980058
"130","259727",1.31943645952176,103.827347301883,259727,27335.4555256721,33522.0980367493
"131","469526",1.33127233921191,103.947268283784,469526,40681.4305051463,34831.1409933958
"132","229594",1.30756236897064,103.829352193027,229594,27558.5781166712,32209.1216950826
"133","238868",1.30580981580562,103.831507365654,238868,27798.4286418194,32015.3331086282
"134","228209",1.30585582603508,103.832984356543,228209,27962.8041032208,32020.4206118677
"135","238859",1.30372321739269,103.835240308455,238859,28213.8709140234,31784.6078054793
"136","239917",1.29225958503296,103.842561023913,239917,29028.6043109801,30517.0202122796
"137","239571",1.29727531417916,103.838533924757,239571,28580.4217964169,31071.6324035171
"138","238839",1.30083497231103,103.845072925117,238839,29308.1528404402,31465.243498981
"139","179030",1.29964188181031,103.80010216304,148812,24303.3101027,31333.3389857
"140","239010",1.29384101121362,103.841614903867,239010,28923.3087453879,30691.8858001381
"141","238164",1.30020625685959,103.837317132796,238164,28445.0031096768,31395.7206947692
"142","238801",1.30419142102398,103.831510144742,238801,27798.7377990047,31836.3793452811
"143","238873",1.30242417189411,103.834676124723,238873,28151.0824940447,31640.9660037272
"144","358361",1.33258296864442,103.867139786368,358361,31763.9483629251,34975.7965909932
"145","310212",1.34064293639026,103.85433449712,310212,30338.8452441534,35867.0107659921
"146","540266",1.38187771301641,103.897039857818,540266,35091.3726167195,40426.6272025574
"147","543277",1.382379846623,103.893800423718,543277,34730.863012,40482.1411969382
"148","510259",1.36645364037722,103.964598499523,510259,42609.8986984398,38721.4156874325
"149","540279",1.38621835441264,103.893038290302,540279,34646.0365033448,40906.581989361
"150","518180",1.37558830923856,103.960839727163,518180,42191.5374121536,39731.460876856
"151","506867",1.3567908665883,103.963697627332,506867,42509.6998980893,37652.9471752997
"152","545082",1.39221732695142,103.904473070943,545082,35918.5612889761,41569.953614248
"153","540118",1.3855530969334,103.901960668798,540118,35638.985155114,40833.048041679
"154","823308",1.40800694944027,103.899074357998,823308,35317.7061565025,43315.8738724664
"155","540263",1.39484816528775,103.896042268385,540263,34980.3154496225,41860.8319343012
"156","821312",1.41081926900094,103.900371677782,821312,35462.0709695816,43626.8502850495
"157","820261",1.40541353588128,103.896823897352,820261,35067.2687986903,43029.1001936849
"158","823273",1.40230301367166,103.901262391698,823273,35561.2224068912,42685.1680306997
"159","820612",1.40461003140363,103.908665597763,820612,36385.090802406,42940.2918107007
"160","828761",1.4064128346795,103.902188891645,828761,35664.3159161313,43139.6145952977
"161","820301",1.40371939757402,103.906138006707,820301,36103.8074634587,42841.8010326717
"162","820671",1.40566048045603,103.911991277154,820671,36755.1896675825,43056.4574567489
"163","820168",1.39417447299355,103.913120037036,820168,36880.8484127037,41786.3959098998
"164","820108",1.39649861628108,103.908866307025,820108,36407.4559063781,42043.3725142553
"165","824622",1.40053114998822,103.910536919134,824622,36593.3582302118,42489.2761220559
"166","820639",1.39946117845803,103.916054498662,820639,37207.3948879857,42370.9849068522
"167","514527",1.36968625501963,103.947922425135,514527,40754.0295958836,39078.7675242145
"168","528765",1.37210169874539,103.931999887543,528765,38982.0297769979,39345.776572844
"169","510625",1.37860239771677,103.941978174681,510625,40092.4603688922,40064.6402175538
"170","518457",1.37228761596577,103.949733905672,518457,40955.6118854657,39366.4230909683
"171","510734",1.37976754317116,103.936207567321,510734,39450.2573243137,40193.4477712903
"172","519599",1.37912717878008,103.955444758145,519599,41591.1226485763,40122.7405808754
"173","510258",1.36706634197242,103.964635610477,510258,42614.0250115879,38789.1655142289
"174","510440",1.36899801064525,103.958647641559,510440,41947.6229864396,39002.724512022
"175","520475",1.36032332368955,103.953125965232,520475,41333.1734128324,38043.4883102477
"176","520506",1.35595238733384,103.945937401139,520506,40533.1909966683,37560.1330062784
"177","529286",1.35416723967718,103.959935925418,529286,42091.0798810795,37362.8169587329
"178","522201",1.35345315769813,103.953009918868,522201,41320.296353179,37283.8180963211
"179","529509",1.35229139706407,103.943849611798,529509,40300.8620049376,37155.3079255261
"180","529510",1.35252737278519,103.944698751072,529510,40395.3605872542,37181.4052837677
"181","529536",1.35420430432819,103.945051968029,529536,40434.6611729404,37366.8339741919
"182","521866",1.35542177253675,103.934315234737,521866,39239.7773977024,37501.4031899683
"183","521138",1.34528144785596,103.945344290094,521138,40467.2387854233,36380.1896894109
"184","521107",1.34836421842072,103.948158723814,521107,40780.438895965,36721.081947986
"185","521138",1.34528144785596,103.945344290094,521138,40467.2387854233,36380.1896894109
"186","520280",1.34753519689194,103.951702776881,520280,41174.8578439141,36629.4316737428
"187","0na",1.29964188181031,103.80010216304,148812,24303.3101027,31333.3389857
"188","520823",1.3487449454775,103.934024716838,520823,39207.4766464662,36763.1112529412
"189","520829",1.34922419580696,103.934912515373,520829,39306.2766724844,36816.1084947437
"190","470745",1.33741910491466,103.921782969068,470745,37845.1499918206,35510.7032957207
"191","471739",1.33824203227296,103.923303932165,471739,38014.4138839329,35601.7046546619
"192","460510",1.33233655577229,103.930496816187,460510,38814.9320131401,34948.7368924785
"193","460509",1.33317541870197,103.931265025162,460509,38900.4221170712,35041.4975779746
"194","461539",1.33240230571086,103.925500595677,461539,38258.9036132125,34955.985832436
"195","470631",1.33295873271663,103.914941831215,470631,37083.8196092555,35017.4713065196
"196","415812",1.33733862669183,103.903735075266,415812,35836.6096031461,35501.7394323424
"197","415814",1.33721711880078,103.906657329265,415814,36161.8260729555,35488.3132206611
"198","415920",1.33809674138388,103.909946657748,415920,36527.8906699223,35585.5886483397
"199","470632",1.33205052569764,103.914146202298,470632,36995.2776147947,34917.0434077997
"200","530205",1.3594966483839,103.885079918915,530205,33760.4357075356,37951.8096143659
"201","531159",1.35209060355776,103.879314590828,531159,33118.8370843241,37132.8737197462
"202","530202",1.35752772716505,103.884086008717,530202,33649.8295939323,37734.093914371
"203","530476",1.37743006696183,103.903712864065,530476,35834.0087358411,39934.8496807795
"204","530309",1.36620554681345,103.895152424666,530309,34881.3699254068,38693.6722048968
"205","530006",1.36271446291047,103.893980503167,530006,34750.9587133573,38307.6423918493
"206","538767",1.37177996112812,103.894165380603,538767,34771.508010719,39310.0601099133
"207","538766",1.37265167160403,103.893746323326,538766,34724.8695880082,39406.4482921846
"208","552152",1.36979941551155,103.873035824458,552152,32420.0488916906,39091.0120132752
"209","556679",1.36504343821169,103.865281631382,556679,31557.1079192115,38565.1072793175
"210","555974",1.36428136996969,103.86513393838,555974,31540.6725553926,38480.8414245248
"211","545553",1.3567605612185,103.876001646751,545553,32750.1346325763,37649.2472169697
"212","530106",1.35370313485788,103.890680820842,530106,34383.7663918538,37311.2062024605
"213","730888",1.43767918988802,103.795136738069,730888,23750.945702781,46596.8131016921
"214","739065",1.42938474074212,103.781292115087,739065,22210.2299037557,45679.6846897546
"215","739065",1.42938474074212,103.781292115087,739065,22210.2299037557,45679.6846897546
"216","729759",1.41124458055991,103.776318359712,729759,21656.6753969416,43673.8493810538
"217","269707",1.32383512178759,103.809999570047,269707,25404.8279538844,34008.4909447618
"218","597626",1.32044171187429,103.778972458647,597626,21951.8123920364,33633.3190141749
"219","120108",1.32212392900686,103.770265903384,120108,20982.8629521439,33819.3529432006
"220","270021",1.31010302594118,103.788545950724,270021,23017.2274397025,32490.0986614991
"221","270025",1.30811886342473,103.786049384646,270025,22739.3789115474,32270.7052071672
"222","268802",1.33081740114673,103.795692352549,268802,23812.589569224,34780.5753300656
"223","269716",1.32437354224724,103.80935784628,269716,25333.4111003233,34068.0274028387
"224","276696",1.3166189803866,103.77894725541,276696,21948.9982867856,33210.6208706442
"225","670256",1.37904775889844,103.773004042544,670256,21287.7469946956,40113.695266353
"226","670445",1.38339951629579,103.771086145173,670445,21074.3215392474,40594.8962768503
"227","679947",1.37759742308947,103.772491526747,679947,21230.7062832164,39953.3258634005
"228","670547",1.3882402168269,103.76957538706,670547,20906.2077094447,41130.1611728948
"229","670628",1.38509602471476,103.760218434373,670628,19864.888700936,40782.5222110152
"230","729939",1.40754124403461,103.758128230666,729939,19632.3550068317,43264.4103094004
"231","671524",1.38529556252963,103.766170532051,671524,20527.2820040528,40804.5665046293
"232","729937",1.40631205409106,103.760561705557,729937,19903.1629900988,43128.4839983061
"233","729760",1.4107221949594,103.76839596207,729760,20775.0217278162,43616.1096910276
"234","729908",1.40860253518183,103.759758955688,729908,19813.8359349445,43381.7568305656
"235","678077",1.36012368217462,103.767542220363,678077,20679.856856375,38021.1818958949
"236","677899",1.38018163022688,103.76041930548,677899,19887.2264123838,40239.1122913565
"237","677743",1.38052239451717,103.764051414862,677743,20291.4358726144,40276.7802220006
"238","730301",1.4315052703273,103.773515659097,730301,21344.83204877,45914.1833813619
"239","739044",1.43262603485889,103.774051197031,739044,21404.4326144364,46038.1104043312
"240","731006",1.29964188181031,103.80010216304,148812,24303.3101027,31333.3389857
"241","738344",1.44055609916205,103.800916952025,738344,24394.1996214855,46914.9173822962
"242","730900",1.43515024446739,103.786816106255,730900,22824.9808859453,46317.1921106782
"243","757027",1.29964188181031,103.80010216304,148812,24303.3101027,31333.3389857
"244","730678",1.43998366417135,103.801293114332,730678,24436.059788947,46851.6197942942
"245","730883",1.44275334327795,103.790548015512,730883,23240.3015716588,47157.8967089206
"246","730548",1.43044361849124,103.793804884379,730548,23602.7169394372,45796.7423332836
"247","732570",1.43106395485681,103.790454078756,732570,23229.8236129321,45865.342720693
"248","733686",1.44214483209286,103.806870038855,733686,25056.6882990189,47090.5829529632
"249","757177",1.45074973335289,103.796846514064,757177,23941.2408190919,48042.0853822175
"250","758459",1.44185307934021,103.824970378482,758459,27070.9749130616,47058.3069912065
"251","750511",1.45361014432056,103.819625588635,750511,26476.190599815,48358.3471901156
"252","730768",1.44564787003157,103.798162285805,730768,24087.6564999428,47477.9444967583
"253","737723",1.46146455321872,103.809563052691,737723,25356.4013894992,49226.85777428
"254","730780",1.44834155029683,103.801057143543,730780,24409.8129976708,47775.7934123892
"255","738252",1.45464655649548,103.804476731799,738252,24790.3679680899,48472.9643563852
"256","758459",1.44185307934021,103.824970378482,758459,27070.9749130616,47058.3069912065
"257","757178",1.29964188181031,103.80010216304,148812,24303.3101027,31333.3389857
"258","757388",1.45025875777465,103.794823954933,757388,23716.1612818735,47987.7994810082
"259","752468",1.45000861656514,103.814110899773,752468,25862.4910668442,47960.1127509438
"260","750463",1.45555388401849,103.81464932384,750463,25922.4141681446,48573.2801727597
"261","757443",1.45943633622992,103.820357133263,757443,26557.6034549987,49002.5778566543
"262","757444",1.46065867163522,103.819174733699,757444,26426.0225972552,49137.7383877616
"263","751406",1.45238757319957,103.817440100888,751406,26232.9800257944,48223.1629894469
"264","760102",1.29964188181031,103.80010216304,148812,24303.3101027,31333.3389857
"265","760761",1.42539842469037,103.833259035976,760761,27993.3737981999,45238.8323241491
"266","760925",1.42750548860509,103.837125285899,760925,28423.6300994065,45471.821188191
"267","769093",1.42951728655037,103.835058273602,769093,28193.6021100665,45694.2754015736
"268","769098",1.42931416080553,103.836522953601,769098,28356.5991674904,45671.814953452
"269","760239",1.43359453113734,103.839686662816,760239,28708.6715112124,46145.1175033301
"270","760293",1.43611425409216,103.837605235958,760293,28477.0396516826,46423.7352620233
"271","760291",1.43576230295726,103.836728943247,760291,28379.5216866508,46384.8181111552
"272","760327",1.43007109914643,103.842396446526,760327,29010.2310092356,45755.5151298977
"273","287994",1.33899462947416,103.793133804579,287994,23527.8643367765,35684.776074281
"274","597071",1.32325040079253,103.767260053747,597071,20648.3448887942,33943.9211934041
"275","589472",1.33667573740597,103.783709151645,589472,22478.9958272325,35428.3839749601
"276","289215",1.33149129253859,103.806809027748,289215,25049.7616222855,34855.0747053567
"277","287994",1.33899462947416,103.793133804579,287994,23527.8643367765,35684.776074281
"278","589820",1.33586257729464,103.786616826552,589820,22802.5876327483,35338.4625171404
"279","289230",1.33176092057825,103.806586709072,289230,25025.0201789103,34884.8890628014
"280","289236",1.33183246511303,103.806492461663,289236,25014.5315053174,34892.8002057057
"281","289504",1.33166476661284,103.807033788637,289504,25074.7753867088,34874.2563136052
"282","589831",1.33661475636388,103.786969221127,589831,22841.8070094343,35421.6339119114
"283","739522",1.43201730301544,103.759866941613,739522,19825.9355614353,45970.8455614373
"284","739503",1.43594536031501,103.754008428765,739503,19173.9856812768,46405.2125272434
"285","689578",1.39708432396576,103.746598000147,689578,18349.1561864754,42108.1802022327
"286","729045",1.41757242617136,103.744217013051,729045,18084.2704066345,44373.6636583358
"287","680533",1.3920738867617,103.743099573442,680533,17959.8063993668,41554.165410189
"288","760849",1.41695924255318,103.83535191292,760849,28226.2809992228,44305.670204537
"289","769162",1.41559070288068,103.847334153673,769162,29559.7337226775,44154.3485980798
"290","760845",1.416079404249,103.835019190337,760845,28189.2538115261,44208.3820945732
"291","769092",1.41758906054002,103.833061043125,769092,27971.3400075771,44375.3122040685
"292","760780",1.42213865295029,103.832882657874,760780,27951.4883872401,44878.3831948601
"293","760418",1.4248993192219,103.847249789758,760418,29550.3390248194,45183.6484323982
"294","760414",1.42452849112151,103.84659554729,760414,29477.5316903545,45142.6436986942
"295","750355",1.44954310814644,103.818726323556,750355,26376.1139610475,47908.6353251394
"296","757713",1.44819535371132,103.819502127155,757713,26462.4476639526,47759.6068513971
"297","768930",1.29964188181031,103.80010216304,148812,24303.3101027,31333.3389857
"298","768929",1.29964188181031,103.80010216304,148812,24303.3101027,31333.3389857
"299","560161",1.37423951664303,103.839489194974,560161,28686.7136024246,39581.9400943592
"300","577729",1.37307949430462,103.829630839555,577729,27589.5998337185,39453.6701605506
"301","420002",1.31567196429635,103.899183182411,420002,35330.0956897419,33105.9353865329
"302","410110",1.323653452481,103.910853623161,410110,36628.8765286524,33988.5254865382
"303","461025",1.32329022760147,103.924151826832,461025,38108.8364936095,33948.4121146854
"304","460029",1.32476040143251,103.924370232312,460029,38133.1369021935,34110.9774901252
"305","402001",1.31672515005311,103.897977411392,402001,35195.9019180359,33222.3878217265
"306","460018",1.32062504871279,103.934734222428,460018,39286.5650113048,33653.7554724924
"307","461057",1.32425201243512,103.941571885143,461057,40047.5131092351,34054.839309385
"308","469979",1.31179544227276,103.936894506125,469979,39527.0241650688,32677.4312686361
"309","467360",1.32475054237912,103.92918919889,467360,38669.4401414199,34109.9075471684
"310","460209",1.32464544711794,103.931111525301,460209,38883.3764901645,34098.2949930709
"311","460212",1.32588491763491,103.931653673284,460212,38943.7067563813,34235.3518738933
"312","486442",1.32154249881548,103.955535617961,486442,41601.55426702,33755.3067371584
"313","486018",1.3349065126609,103.963879755769,486018,42530.0982490163,35233.0819590501
"314","486038",1.33408363820793,103.962946043413,486038,42426.1904099416,35142.0869866535
"315","819643",1.35546339989427,103.989276821188,819643,45356.3881484205,37506.3305453043
"316","819663",1.35437074082484,103.985169645053,819663,44899.3123856857,37385.4804142211
"317","498820",1.32736602101872,104.004244172964,498820,47022.3067961968,34399.5646146145
"318","460115",1.33143368792839,103.93686541135,460115,39523.6956857033,34848.931091629
"319","487048",1.3317758150305,103.946201241591,487048,40562.6769767581,34886.8074173424
"320","469560",1.33143623119911,103.948260304303,469560,40791.8314926242,34849.268488843
"321","460089",1.33292174803785,103.938240229048,460089,39676.6918986272,35013.4798977748
"322","528833",1.34269199750599,103.953050756306,528833,41324.8995989468,36093.9015998915
"323","408600",1.31886940788468,103.894731348343,408600,34834.640547405,33459.4798439108
"324","409051",1.31881486980278,103.892580778242,409051,34595.3031856529,33453.443499919
"325","400005",1.32118979057455,103.903266270232,400005,35784.4871060736,33716.0810950007
"326","437157",1.31461849889242,103.894738004496,437157,34835.3928884082,32989.4359148927
"327","437157",1.31461849889242,103.894738004496,437157,34835.3928884082,32989.4359148927
"328","389551",1.31415001272084,103.888544866086,389551,34146.1569082197,32937.6170056965
"329","400845",1.31639445681762,103.894359081999,400845,34793.2176312367,33185.8112940397
"330","389456",1.313289737192,103.885153835516,389456,33768.7695428319,32842.4840367083
"331","389538",1.31420608208823,103.886699480848,389538,33940.783008853,32943.8124079425
"332","397628",1.30307157630397,103.873044700613,397628,32421.1559734633,31712.5874385908
"333","397693",1.30230108377856,103.876473975339,397693,32802.8045866704,31627.3965942152
"334","368125",1.3317705447992,103.879294500005,368125,33116.6434122045,34885.9847940803
"335","360001",1.33429242274696,103.878791059137,360001,33060.6105035115,35164.8401867133
"336","534846",1.33889387687709,103.886114854069,534846,33875.661411617,35673.6619128045
"337","534821",1.33748492906751,103.887004163685,534821,33974.6355088102,35517.8697554208
"338","367872",1.33312324236673,103.878841894011,367872,33066.2702835184,35035.5582731366
"339","400306",1.32987219692115,103.901929745036,400306,35635.7183921672,34676.1335940268
"340","538848",1.29964188181031,103.80010216304,148812,24303.3101027,31333.3389857
"341","550266",1.3532321297355,103.8714723783,550266,32246.0851989426,37259.0827670805
"342","550253",1.35403939780038,103.870851534185,550253,32176.9908985756,37348.3452908937
"343","556083",1.35067551435975,103.871861623874,556083,32289.4083088608,36976.3859132938
"344","556083",1.35067551435975,103.871861623874,556083,32289.4083088608,36976.3859132938
"345","390041",1.30780796198663,103.884767622977,390041,33725.8002051078,32236.3363959435
"346","437112",1.30373387351392,103.896498328888,437112,35031.3305017073,31785.8741876502
"347","437096",1.30608655778768,103.896150403005,437096,34992.6030100249,32046.0210908875
"348","437150",1.29964188181031,103.80010216304,148812,24303.3101027,31333.3389857
"349","380114",1.32176643595484,103.886672786551,380114,33937.7942876052,33779.7978037708
"350","380118",1.32000040187831,103.887363064677,380118,34014.6196666406,33584.5203957334
"351","372018",1.32918105126141,103.888248441219,372018,34113.1309058266,34599.6721269581
