"","Address","nearest_primary_schools","dist_to_nearest_primary_schools","primary_schools_1km"
"1","216 ANG MO KIO AVE 1","20 ANG MO KIO AVENUE 3 ANG MO KIO PRIMARY SCHOOL SINGAPORE 569920","0.40560541395691","1"
"2","211 ANG MO KIO AVE 3","20 ANG MO KIO AVENUE 3 ANG MO KIO PRIMARY SCHOOL SINGAPORE 569920","0.226982542653575","3"
"3","202 ANG MO KIO AVE 3","20 ANG MO KIO AVENUE 3 ANG MO KIO PRIMARY SCHOOL SINGAPORE 569920","0.552030498222191","4"
"4","235 ANG MO KIO AVE 3","20 ANG MO KIO AVENUE 3 ANG MO KIO PRIMARY SCHOOL SINGAPORE 569920","0.446561726095923","3"
"5","232 ANG MO KIO AVE 3","20 ANG MO KIO AVENUE 3 ANG MO KIO PRIMARY SCHOOL SINGAPORE 569920","0.291922797661901","3"
"6","308 ANG MO KIO AVE 1","20 ANG MO KIO AVENUE 3 ANG MO KIO PRIMARY SCHOOL SINGAPORE 569920","0.662077946053042","2"
"7","220 ANG MO KIO AVE 1","20 ANG MO KIO AVENUE 3 ANG MO KIO PRIMARY SCHOOL SINGAPORE 569920","0.4271918977328","1"
"8","219 ANG MO KIO AVE 1","20 ANG MO KIO AVENUE 3 ANG MO KIO PRIMARY SCHOOL SINGAPORE 569920","0.388829785051954","1"
"9","320 ANG MO KIO AVE 1","1 ANG MO KIO STREET 32 NASCANS @ TECK GHEE SINGAPORE 569299","0.291985082673661","3"
"10","223 ANG MO KIO AVE 1","20 ANG MO KIO AVENUE 3 ANG MO KIO PRIMARY SCHOOL SINGAPORE 569920","0.401216601558186","3"
"11","230 ANG MO KIO AVE 3","20 ANG MO KIO AVENUE 3 ANG MO KIO PRIMARY SCHOOL SINGAPORE 569920","0.193013696967375","2"
"12","329 ANG MO KIO AVE 3","1 ANG MO KIO STREET 32 NASCANS @ TECK GHEE SINGAPORE 569299","0.472183991524083","3"
"13","313 ANG MO KIO AVE 3","1 ANG MO KIO STREET 32 NASCANS @ TECK GHEE SINGAPORE 569299","0.147944328471063","3"
"14","117 ANG MO KIO AVE 4","501 ANG MO KIO STREET 13 CHIJ SAINT NICHOLAS GIRLS' SCHOOL SINGAPORE 569405","0.153388036809566","3"
"15","110 ANG MO KIO AVE 4","20 ANG MO KIO AVENUE 3 ANG MO KIO PRIMARY SCHOOL SINGAPORE 569920","0.276792229112415","3"
"16","343 ANG MO KIO AVE 3","1 ANG MO KIO STREET 32 NASCANS @ TECK GHEE SINGAPORE 569299","0.367117922931945","2"
"17","345 ANG MO KIO AVE 3","1 ANG MO KIO STREET 32 NASCANS @ TECK GHEE SINGAPORE 569299","0.254269476044637","3"
"18","346 ANG MO KIO AVE 3","1 ANG MO KIO STREET 32 NASCANS @ TECK GHEE SINGAPORE 569299","0.21997129721143","3"
"19","121 ANG MO KIO AVE 3","20 ANG MO KIO AVENUE 3 ANG MO KIO PRIMARY SCHOOL SINGAPORE 569920","0.425755377806506","3"
"20","129 ANG MO KIO AVE 3","20 ANG MO KIO AVENUE 3 ANG MO KIO PRIMARY SCHOOL SINGAPORE 569920","0.277659635316792","3"
"21","130 ANG MO KIO AVE 3","20 ANG MO KIO AVENUE 3 ANG MO KIO PRIMARY SCHOOL SINGAPORE 569920","0.277376196697223","3"
"22","128 ANG MO KIO AVE 3","20 ANG MO KIO AVENUE 3 ANG MO KIO PRIMARY SCHOOL SINGAPORE 569920","0.467120420037101","3"
"23","127 ANG MO KIO AVE 3","20 ANG MO KIO AVENUE 3 ANG MO KIO PRIMARY SCHOOL SINGAPORE 569920","0.489143237191081","3"
"24","126 ANG MO KIO AVE 3","20 ANG MO KIO AVENUE 3 ANG MO KIO PRIMARY SCHOOL SINGAPORE 569920","0.516379841974236","3"
"25","403 ANG MO KIO AVE 10","3 ANG MO KIO AVENUE 10 TOWNSVILLE PRIMARY SCHOOL SINGAPORE 569730","0.164911727916106","2"
"26","404 ANG MO KIO AVE 10","3 ANG MO KIO AVENUE 10 TOWNSVILLE PRIMARY SCHOOL SINGAPORE 569730","0.208749320846614","2"
"27","405 ANG MO KIO AVE 10","3 ANG MO KIO AVENUE 10 TOWNSVILLE PRIMARY SCHOOL SINGAPORE 569730","0.172169801432534","2"
"28","417 ANG MO KIO AVE 10","1 ANG MO KIO STREET 32 NASCANS @ TECK GHEE SINGAPORE 569299","0.472295234023637","3"
"29","418 ANG MO KIO AVE 10","1 ANG MO KIO STREET 32 NASCANS @ TECK GHEE SINGAPORE 569299","0.346581696639054","3"
"30","419 ANG MO KIO AVE 10","1 ANG MO KIO STREET 32 NASCANS @ TECK GHEE SINGAPORE 569299","0.351297631997949","3"
"31","441 ANG MO KIO AVE 10","1 ANG MO KIO STREET 32 NASCANS @ TECK GHEE SINGAPORE 569299","0.354314178620224","3"
"32","442 ANG MO KIO AVE 10","1 ANG MO KIO STREET 32 NASCANS @ TECK GHEE SINGAPORE 569299","0.469901481404804","3"
"33","443 ANG MO KIO AVE 10","1 ANG MO KIO STREET 32 NASCANS @ TECK GHEE SINGAPORE 569299","0.487098188398514","3"
"34","444 ANG MO KIO AVE 10","1 ANG MO KIO STREET 32 NASCANS @ TECK GHEE SINGAPORE 569299","0.519360182381978","3"
"35","450 ANG MO KIO AVE 10","5 ANG MO KIO STREET 52 JING SHAN PRIMARY SCHOOL SINGAPORE 569228","0.558552723421511","3"
"36","435 ANG MO KIO AVE 10","1 ANG MO KIO STREET 32 NASCANS @ TECK GHEE SINGAPORE 569299","0.423597974594107","3"
"37","433 ANG MO KIO AVE 10","1 ANG MO KIO STREET 32 NASCANS @ TECK GHEE SINGAPORE 569299","0.459764607457226","3"
"38","434 ANG MO KIO AVE 10","1 ANG MO KIO STREET 32 NASCANS @ TECK GHEE SINGAPORE 569299","0.369192407232653","3"
"39","424 ANG MO KIO AVE 3","1 ANG MO KIO STREET 32 NASCANS @ TECK GHEE SINGAPORE 569299","0.329866173280297","2"
"40","425 ANG MO KIO AVE 3","5 ANG MO KIO STREET 52 JING SHAN PRIMARY SCHOOL SINGAPORE 569228","0.350990728888261","2"
"41","466 ANG MO KIO AVE 10","1 ANG MO KIO STREET 32 NASCANS @ TECK GHEE SINGAPORE 569299","0.673756570936625","3"
"42","471 ANG MO KIO AVE 10","3 ANG MO KIO AVENUE 10 TOWNSVILLE PRIMARY SCHOOL SINGAPORE 569730","0.498578740223614","2"
"43","474 ANG MO KIO AVE 10","3 ANG MO KIO AVENUE 10 TOWNSVILLE PRIMARY SCHOOL SINGAPORE 569730","0.556228736495546","3"
"44","570 ANG MO KIO AVE 3","5 ANG MO KIO STREET 52 JING SHAN PRIMARY SCHOOL SINGAPORE 569228","0.514090694081083","2"
"45","586 ANG MO KIO AVE 3","5 ANG MO KIO STREET 52 JING SHAN PRIMARY SCHOOL SINGAPORE 569228","0.260441066653622","2"
"46","465 ANG MO KIO AVE 10","1 ANG MO KIO STREET 32 NASCANS @ TECK GHEE SINGAPORE 569299","0.691725083298753","3"
"47","463 ANG MO KIO AVE 10","1 ANG MO KIO STREET 32 NASCANS @ TECK GHEE SINGAPORE 569299","0.735238180610206","3"
"48","564 ANG MO KIO AVE 3","5 ANG MO KIO STREET 52 JING SHAN PRIMARY SCHOOL SINGAPORE 569228","0.851696075777542","1"
"49","560 ANG MO KIO AVE 10","5 ANG MO KIO STREET 52 JING SHAN PRIMARY SCHOOL SINGAPORE 569228","0.801373636292386","1"
"50","558 ANG MO KIO AVE 10","5 ANG MO KIO STREET 52 JING SHAN PRIMARY SCHOOL SINGAPORE 569228","0.793465187884809","1"
"51","559 ANG MO KIO AVE 10","5 ANG MO KIO STREET 52 JING SHAN PRIMARY SCHOOL SINGAPORE 569228","0.651691465446199","2"
"52","538 ANG MO KIO AVE 5","5 ANG MO KIO STREET 52 JING SHAN PRIMARY SCHOOL SINGAPORE 569228","0.397793509009427","1"
"53","534 ANG MO KIO AVE 10","5 ANG MO KIO STREET 52 JING SHAN PRIMARY SCHOOL SINGAPORE 569228","0.304360214889896","2"
"54","601 ANG MO KIO AVE 5","19 ANG MO KIO AVENUE 9 ALPHAJOY STUDENT CARE CENTRE (ANDERSON PRIMARY) SINGAPORE 569785","0.782319227248212","2"
"55","603 ANG MO KIO AVE 5","501 ANG MO KIO STREET 13 CHIJ SAINT NICHOLAS GIRLS' SCHOOL SINGAPORE 569405","0.76695035158166","3"
"56","604 ANG MO KIO AVE 5","501 ANG MO KIO STREET 13 CHIJ SAINT NICHOLAS GIRLS' SCHOOL SINGAPORE 569405","0.736701396757104","3"
"57","608 ANG MO KIO AVE 5","501 ANG MO KIO STREET 13 CHIJ SAINT NICHOLAS GIRLS' SCHOOL SINGAPORE 569405","0.63310279749337","3"
"58","611 ANG MO KIO AVE 5","501 ANG MO KIO STREET 13 CHIJ SAINT NICHOLAS GIRLS' SCHOOL SINGAPORE 569405","0.631412942052591","3"
"59","505 ANG MO KIO AVE 8","5 ANG MO KIO STREET 52 JING SHAN PRIMARY SCHOOL SINGAPORE 569228","0.361333147881026","2"
"60","503 ANG MO KIO AVE 5","5 ANG MO KIO STREET 52 JING SHAN PRIMARY SCHOOL SINGAPORE 569228","0.505198648305803","2"
"61","610 ANG MO KIO AVE 4","200 ANG MO KIO AVENUE 5 MAYFLOWER PRIMARY SCHOOL SINGAPORE 569878","0.566216700006715","3"
"62","607 ANG MO KIO AVE 4","19 ANG MO KIO AVENUE 9 ALPHAJOY STUDENT CARE CENTRE (ANDERSON PRIMARY) SINGAPORE 569785","0.505942490441362","3"
"63","524 ANG MO KIO AVE 5","5 ANG MO KIO STREET 52 JING SHAN PRIMARY SCHOOL SINGAPORE 569228","0.162850625527201","2"
"64","513 ANG MO KIO AVE 8","5 ANG MO KIO STREET 52 JING SHAN PRIMARY SCHOOL SINGAPORE 569228","0.22349589551614","3"
"65","643 ANG MO KIO AVE 5","200 ANG MO KIO AVENUE 5 MAYFLOWER PRIMARY SCHOOL SINGAPORE 569878","0.325270138789986","4"
"66","542 ANG MO KIO AVE 10","5 ANG MO KIO STREET 52 JING SHAN PRIMARY SCHOOL SINGAPORE 569228","0.501446757646116","1"
"67","548 ANG MO KIO AVE 10","5 ANG MO KIO STREET 52 JING SHAN PRIMARY SCHOOL SINGAPORE 569228","0.552081446128314","1"
"68","550 ANG MO KIO AVE 10","5 ANG MO KIO STREET 52 JING SHAN PRIMARY SCHOOL SINGAPORE 569228","0.692930366549602","1"
"69","639 ANG MO KIO AVE 6","200 ANG MO KIO AVENUE 5 MAYFLOWER PRIMARY SCHOOL SINGAPORE 569878","0.405627779728452","2"
"70","637 ANG MO KIO AVE 6","19 ANG MO KIO AVENUE 9 ALPHAJOY STUDENT CARE CENTRE (ANDERSON PRIMARY) SINGAPORE 569785","0.439366828846135","2"
"71","330 ANG MO KIO AVE 1","1 ANG MO KIO STREET 32 NASCANS @ TECK GHEE SINGAPORE 569299","0.358269446696603","2"
"72","333 ANG MO KIO AVE 1","3 ANG MO KIO AVENUE 10 TOWNSVILLE PRIMARY SCHOOL SINGAPORE 569730","0.278059969374698","2"
"73","156 ANG MO KIO AVE 4","200 ANG MO KIO AVENUE 5 MAYFLOWER PRIMARY SCHOOL SINGAPORE 569878","0.380709651778007","4"
"74","152 ANG MO KIO AVE 5","200 ANG MO KIO AVENUE 5 MAYFLOWER PRIMARY SCHOOL SINGAPORE 569878","0.345979040862925","4"
"75","178 ANG MO KIO AVE 4","501 ANG MO KIO STREET 13 CHIJ SAINT NICHOLAS GIRLS' SCHOOL SINGAPORE 569405","0.432998781043946","3"
"76","180 ANG MO KIO AVE 5","200 ANG MO KIO AVENUE 5 MAYFLOWER PRIMARY SCHOOL SINGAPORE 569878","0.545416012894075","4"
"77","209 ANG MO KIO AVE 3","20 ANG MO KIO AVENUE 3 ANG MO KIO PRIMARY SCHOOL SINGAPORE 569920","0.408480866220688","3"
"78","231 ANG MO KIO AVE 3","20 ANG MO KIO AVENUE 3 ANG MO KIO PRIMARY SCHOOL SINGAPORE 569920","0.249162613871551","2"
"79","254 ANG MO KIO AVE 4","501 ANG MO KIO STREET 13 CHIJ SAINT NICHOLAS GIRLS' SCHOOL SINGAPORE 569405","0.367591051438908","2"
"80","103 ANG MO KIO AVE 3","20 ANG MO KIO AVENUE 3 ANG MO KIO PRIMARY SCHOOL SINGAPORE 569920","0.192122618705726","3"
"81","105 ANG MO KIO AVE 4","501 ANG MO KIO STREET 13 CHIJ SAINT NICHOLAS GIRLS' SCHOOL SINGAPORE 569405","0.394447804125096","3"
"82","344 ANG MO KIO AVE 3","1 ANG MO KIO STREET 32 NASCANS @ TECK GHEE SINGAPORE 569299","0.323736146713523","2"
"83","324 ANG MO KIO AVE 3","1 ANG MO KIO STREET 32 NASCANS @ TECK GHEE SINGAPORE 569299","0.548233884329247","4"
"84","120 ANG MO KIO AVE 3","20 ANG MO KIO AVENUE 3 ANG MO KIO PRIMARY SCHOOL SINGAPORE 569920","0.558295009041265","4"
"85","124 ANG MO KIO AVE 6","20 ANG MO KIO AVENUE 3 ANG MO KIO PRIMARY SCHOOL SINGAPORE 569920","0.59784843657318","4"
"86","414 ANG MO KIO AVE 10","1 ANG MO KIO STREET 32 NASCANS @ TECK GHEE SINGAPORE 569299","0.377100468929492","3"
"87","438 ANG MO KIO AVE 10","1 ANG MO KIO STREET 32 NASCANS @ TECK GHEE SINGAPORE 569299","0.354316081373772","3"
"88","427 ANG MO KIO AVE 3","5 ANG MO KIO STREET 52 JING SHAN PRIMARY SCHOOL SINGAPORE 569228","0.422102109591321","2"
"89","428 ANG MO KIO AVE 3","5 ANG MO KIO STREET 52 JING SHAN PRIMARY SCHOOL SINGAPORE 569228","0.445906206917299","3"
"90","473 ANG MO KIO AVE 10","3 ANG MO KIO AVENUE 10 TOWNSVILLE PRIMARY SCHOOL SINGAPORE 569730","0.475458730455639","2"
"91","573 ANG MO KIO AVE 3","5 ANG MO KIO STREET 52 JING SHAN PRIMARY SCHOOL SINGAPORE 569228","0.352560351284362","2"
"92","585 ANG MO KIO AVE 3","5 ANG MO KIO STREET 52 JING SHAN PRIMARY SCHOOL SINGAPORE 569228","0.183912445109549","2"
"93","456 ANG MO KIO AVE 10","1 ANG MO KIO STREET 32 NASCANS @ TECK GHEE SINGAPORE 569299","0.867659333497734","3"
"94","544 ANG MO KIO AVE 10","5 ANG MO KIO STREET 52 JING SHAN PRIMARY SCHOOL SINGAPORE 569228","0.519743702319176","1"
"95","640 ANG MO KIO AVE 6","200 ANG MO KIO AVENUE 5 MAYFLOWER PRIMARY SCHOOL SINGAPORE 569878","0.409053814975217","2"
"96","638 ANG MO KIO AVE 6","200 ANG MO KIO AVENUE 5 MAYFLOWER PRIMARY SCHOOL SINGAPORE 569878","0.457616331305213","2"
"97","646 ANG MO KIO AVE 6","200 ANG MO KIO AVENUE 5 MAYFLOWER PRIMARY SCHOOL SINGAPORE 569878","0.340774874888026","2"
"98","150 ANG MO KIO AVE 5","200 ANG MO KIO AVENUE 5 MAYFLOWER PRIMARY SCHOOL SINGAPORE 569878","0.145518433936214","4"
"99","179 ANG MO KIO AVE 5","501 ANG MO KIO STREET 13 CHIJ SAINT NICHOLAS GIRLS' SCHOOL SINGAPORE 569405","0.439743669519268","4"
"100","336 ANG MO KIO AVE 1","1 ANG MO KIO STREET 32 NASCANS @ TECK GHEE SINGAPORE 569299","0.24460435219727","3"
"101","335 ANG MO KIO AVE 1","1 ANG MO KIO STREET 32 NASCANS @ TECK GHEE SINGAPORE 569299","0.273956662576815","2"
"102","401 ANG MO KIO AVE 10","3 ANG MO KIO AVENUE 10 TOWNSVILLE PRIMARY SCHOOL SINGAPORE 569730","0.205480646849919","2"
"103","439 ANG MO KIO AVE 10","1 ANG MO KIO STREET 32 NASCANS @ TECK GHEE SINGAPORE 569299","0.285792255345074","3"
"104","430 ANG MO KIO AVE 3","5 ANG MO KIO STREET 52 JING SHAN PRIMARY SCHOOL SINGAPORE 569228","0.367411536580736","2"
"105","460 ANG MO KIO AVE 10","1 ANG MO KIO STREET 32 NASCANS @ TECK GHEE SINGAPORE 569299","0.906079711404714","2"
"106","459 ANG MO KIO AVE 10","1 ANG MO KIO STREET 32 NASCANS @ TECK GHEE SINGAPORE 569299","0.9435850216033","3"
"107","716 ANG MO KIO AVE 6","200 ANG MO KIO AVENUE 5 MAYFLOWER PRIMARY SCHOOL SINGAPORE 569878","0.618194068525403","4"
"108","545 ANG MO KIO AVE 10","5 ANG MO KIO STREET 52 JING SHAN PRIMARY SCHOOL SINGAPORE 569228","0.475042484646056","1"
"109","620 ANG MO KIO AVE 9","19 ANG MO KIO AVENUE 9 ALPHAJOY STUDENT CARE CENTRE (ANDERSON PRIMARY) SINGAPORE 569785","0.285336414082886","2"
"110","622 ANG MO KIO AVE 9","19 ANG MO KIO AVENUE 9 ALPHAJOY STUDENT CARE CENTRE (ANDERSON PRIMARY) SINGAPORE 569785","0.301701191278252","2"
"111","259 ANG MO KIO AVE 2","501 ANG MO KIO STREET 13 CHIJ SAINT NICHOLAS GIRLS' SCHOOL SINGAPORE 569405","0.622060048796691","3"
"112","101 ANG MO KIO AVE 3","20 ANG MO KIO AVENUE 3 ANG MO KIO PRIMARY SCHOOL SINGAPORE 569920","0.106180279294134","3"
"113","620 BEDOK RESERVOIR RD","52 BEDOK RESERVOIR CRESCENT DAMAI PRIMARY SCHOOL SINGAPORE 479226","0.415316867325388","2"
"114","534 BEDOK NTH ST 3","52 BEDOK RESERVOIR CRESCENT DAMAI PRIMARY SCHOOL SINGAPORE 479226","0.473842004399148","3"
"115","18 BEDOK STH RD","1 BEDOK SOUTH AVENUE 2 KNOWLEDGE PARK EDUCARE (BG) PTE LTD SINGAPORE 469317","0.503101242592804","1"
"116","28 NEW UPP CHANGI RD","1 BEDOK SOUTH AVENUE 2 KNOWLEDGE PARK EDUCARE (BG) PTE LTD SINGAPORE 469317","0.307896413357151","2"
"117","29 NEW UPP CHANGI RD","1 BEDOK SOUTH AVENUE 2 KNOWLEDGE PARK EDUCARE (BG) PTE LTD SINGAPORE 469317","0.156283299171745","2"
"118","30 NEW UPP CHANGI RD","1 BEDOK SOUTH AVENUE 2 KNOWLEDGE PARK EDUCARE (BG) PTE LTD SINGAPORE 469317","0.156040905685144","2"
"119","75 BEDOK NTH RD","1 BEDOK SOUTH AVENUE 2 KNOWLEDGE PARK EDUCARE (BG) PTE LTD SINGAPORE 469317","0.655737240183669","2"
"120","76 BEDOK NTH RD","1 BEDOK SOUTH AVENUE 2 KNOWLEDGE PARK EDUCARE (BG) PTE LTD SINGAPORE 469317","0.678659641204035","2"
"121","501 BEDOK NTH ST 3","307 BEDOK NORTH ROAD KIDS' LOFT STUDENT CARE @ FENGSHAN SINGAPORE 469680","0.219182559428172","3"
"122","502 BEDOK NTH ST 3","307 BEDOK NORTH ROAD KIDS' LOFT STUDENT CARE @ FENGSHAN SINGAPORE 469680","0.17494244434693","3"
"123","503 BEDOK NTH ST 3","307 BEDOK NORTH ROAD KIDS' LOFT STUDENT CARE @ FENGSHAN SINGAPORE 469680","0.202657721203646","4"
"124","504 BEDOK NTH ST 3","56 BEDOK NORTH STREET 3 BIG HEART STUDENT CARE @ YU NENG SINGAPORE 469623","0.237494871815083","4"
"125","2 BEDOK STH AVE 1","1 BEDOK SOUTH AVENUE 2 KNOWLEDGE PARK EDUCARE (BG) PTE LTD SINGAPORE 469317","0.578593821458292","2"
"126","20 CHAI CHEE RD","48 FIDELIO STREET OPERA ESTATE PRIMARY SCHOOL SINGAPORE 458436","0.780563450358728","1"
"127","21 CHAI CHEE RD","48 FIDELIO STREET OPERA ESTATE PRIMARY SCHOOL SINGAPORE 458436","0.73489102057716","2"
"128","59 CHAI CHEE RD","48 FIDELIO STREET OPERA ESTATE PRIMARY SCHOOL SINGAPORE 458436","0.734715949816878","2"
"129","58 CHAI CHEE DR","20 SIGLAP VIEW YMCA STUDENT CARE CENTRE @ ST. STEPHEN'S SINGAPORE 455789","0.837543897515017","2"
"130","55 CHAI CHEE DR","20 SIGLAP VIEW YMCA STUDENT CARE CENTRE @ ST. STEPHEN'S SINGAPORE 455789","0.916303486213716","3"
"131","22 BEDOK STH AVE 1","1 BEDOK SOUTH AVENUE 2 KNOWLEDGE PARK EDUCARE (BG) PTE LTD SINGAPORE 469317","0.559743862074367","2"
"132","105 BEDOK NTH AVE 4","350 BEDOK NORTH AVENUE 3 RED SWASTIKA WELFARE CLINIC SINGAPORE 469719","0.223539352389447","4"
"133","104 BEDOK NTH AVE 4","350 BEDOK NORTH AVENUE 3 RED SWASTIKA WELFARE CLINIC SINGAPORE 469719","0.236527773263141","4"
"134","107 BEDOK NTH RD","350 BEDOK NORTH AVENUE 3 RED SWASTIKA WELFARE CLINIC SINGAPORE 469719","0.250153124391546","5"
"135","110 BEDOK NTH RD","350 BEDOK NORTH AVENUE 3 RED SWASTIKA WELFARE CLINIC SINGAPORE 469719","0.139430184371226","5"
"136","69 BEDOK STH AVE 3","501 BEDOK SOUTH AVENUE 3 NASCANS @ TEMASEK SINGAPORE 469300","0.278910535903746","2"
"137","33 BEDOK STH AVE 2","1 BEDOK SOUTH AVENUE 2 KNOWLEDGE PARK EDUCARE (BG) PTE LTD SINGAPORE 469317","0.200556359873204","2"
"138","46 BEDOK STH AVE 3","1 BEDOK SOUTH AVENUE 2 KNOWLEDGE PARK EDUCARE (BG) PTE LTD SINGAPORE 469317","0.275837114455324","2"
"139","117 BEDOK NTH RD","1602 BEDOK NORTH AVENUE 4 YMCA STUDENT CARE CENTRE @ ST ANTHONY'S CANOSSIAN SINGAPORE 469701","0.55208030579626","5"
"140","116 BEDOK NTH RD","350 BEDOK NORTH AVENUE 3 RED SWASTIKA WELFARE CLINIC SINGAPORE 469719","0.49478353551099","5"
"141","115 BEDOK NTH RD","350 BEDOK NORTH AVENUE 3 RED SWASTIKA WELFARE CLINIC SINGAPORE 469719","0.361877193151206","5"
"142","125 BEDOK NTH RD","1 BEDOK SOUTH AVENUE 2 KNOWLEDGE PARK EDUCARE (BG) PTE LTD SINGAPORE 469317","0.560949469259354","5"
"143","124 BEDOK NTH RD","1 BEDOK SOUTH AVENUE 2 KNOWLEDGE PARK EDUCARE (BG) PTE LTD SINGAPORE 469317","0.603461246235782","5"
"144","128 BEDOK NTH ST 2","1 BEDOK SOUTH AVENUE 2 KNOWLEDGE PARK EDUCARE (BG) PTE LTD SINGAPORE 469317","0.43975647345064","4"
"145","129 BEDOK NTH ST 2","1 BEDOK SOUTH AVENUE 2 KNOWLEDGE PARK EDUCARE (BG) PTE LTD SINGAPORE 469317","0.397363649739859","5"
"146","138 BEDOK NTH ST 2","350 BEDOK NORTH AVENUE 3 RED SWASTIKA WELFARE CLINIC SINGAPORE 469719","0.456120424479525","5"
"147","87 BEDOK NTH ST 4","1602 BEDOK NORTH AVENUE 4 YMCA STUDENT CARE CENTRE @ ST ANTHONY'S CANOSSIAN SINGAPORE 469701","0.368407915353856","5"
"148","100 BEDOK NTH AVE 4","1602 BEDOK NORTH AVENUE 4 YMCA STUDENT CARE CENTRE @ ST ANTHONY'S CANOSSIAN SINGAPORE 469701","0.191195354644257","4"
"149","412 BEDOK NTH AVE 2","307 BEDOK NORTH ROAD KIDS' LOFT STUDENT CARE @ FENGSHAN SINGAPORE 469680","0.0983968849461358","4"
"150","402 BEDOK NTH AVE 3","307 BEDOK NORTH ROAD KIDS' LOFT STUDENT CARE @ FENGSHAN SINGAPORE 469680","0.224292885030099","5"
"151","401 BEDOK NTH AVE 3","307 BEDOK NORTH ROAD KIDS' LOFT STUDENT CARE @ FENGSHAN SINGAPORE 469680","0.238777205712962","5"
"152","425 BEDOK NTH RD","307 BEDOK NORTH ROAD KIDS' LOFT STUDENT CARE @ FENGSHAN SINGAPORE 469680","0.310267686615559","3"
"153","416 BEDOK NTH AVE 2","307 BEDOK NORTH ROAD KIDS' LOFT STUDENT CARE @ FENGSHAN SINGAPORE 469680","0.199258721101763","4"
"154","418 BEDOK NTH AVE 2","307 BEDOK NORTH ROAD KIDS' LOFT STUDENT CARE @ FENGSHAN SINGAPORE 469680","0.240919345133655","4"
"155","424 BEDOK NTH AVE 1","307 BEDOK NORTH ROAD KIDS' LOFT STUDENT CARE @ FENGSHAN SINGAPORE 469680","0.506500575549336","3"
"156","419 BEDOK NTH ST 1","307 BEDOK NORTH ROAD KIDS' LOFT STUDENT CARE @ FENGSHAN SINGAPORE 469680","0.516662320506754","3"
"157","136 BEDOK NTH AVE 3","307 BEDOK NORTH ROAD KIDS' LOFT STUDENT CARE @ FENGSHAN SINGAPORE 469680","0.419255987498948","5"
"158","529 BEDOK NTH ST 3","52 BEDOK RESERVOIR CRESCENT DAMAI PRIMARY SCHOOL SINGAPORE 479226","0.601537800019789","4"
"159","510 BEDOK NTH ST 3","56 BEDOK NORTH STREET 3 BIG HEART STUDENT CARE @ YU NENG SINGAPORE 469623","0.249064747285058","3"
"160","525 BEDOK NTH ST 3","56 BEDOK NORTH STREET 3 BIG HEART STUDENT CARE @ YU NENG SINGAPORE 469623","0.294217504731835","4"
"161","202 BEDOK NTH ST 1","307 BEDOK NORTH ROAD KIDS' LOFT STUDENT CARE @ FENGSHAN SINGAPORE 469680","0.627047715882818","2"
"162","218 BEDOK NTH ST 1","307 BEDOK NORTH ROAD KIDS' LOFT STUDENT CARE @ FENGSHAN SINGAPORE 469680","0.371356045817605","4"
"163","213 BEDOK NTH ST 1","307 BEDOK NORTH ROAD KIDS' LOFT STUDENT CARE @ FENGSHAN SINGAPORE 469680","0.394700582476956","4"
"164","532 BEDOK NTH ST 3","52 BEDOK RESERVOIR CRESCENT DAMAI PRIMARY SCHOOL SINGAPORE 479226","0.479411116199996","3"
"165","533 BEDOK NTH ST 3","52 BEDOK RESERVOIR CRESCENT DAMAI PRIMARY SCHOOL SINGAPORE 479226","0.389247926524283","3"
"166","536 BEDOK NTH ST 3","52 BEDOK RESERVOIR CRESCENT DAMAI PRIMARY SCHOOL SINGAPORE 479226","0.302261747740053","2"
"167","537 BEDOK NTH ST 3","52 BEDOK RESERVOIR CRESCENT DAMAI PRIMARY SCHOOL SINGAPORE 479226","0.526811885034515","3"
"168","44 CHAI CHEE ST","307 BEDOK NORTH ROAD KIDS' LOFT STUDENT CARE @ FENGSHAN SINGAPORE 469680","0.690512005317843","3"
"169","540 BEDOK NTH ST 3","52 BEDOK RESERVOIR CRESCENT DAMAI PRIMARY SCHOOL SINGAPORE 479226","0.490773333865904","1"
"170","702 BEDOK RESERVOIR RD","52 BEDOK RESERVOIR CRESCENT DAMAI PRIMARY SCHOOL SINGAPORE 479226","0.32743144645603","1"
"171","615 BEDOK RESERVOIR RD","50 BEDOK RESERVOIR ROAD KOWABUNGA KIDZ TREEHOUSE @ TELOK KURAU PRIMARY SINGAPORE 479239","0.55626989359886","2"
"172","712 BEDOK RESERVOIR RD","52 BEDOK RESERVOIR CRESCENT DAMAI PRIMARY SCHOOL SINGAPORE 479226","0.159705879925252","1"
"173","50 CHAI CHEE ST","52 BEDOK RESERVOIR CRESCENT DAMAI PRIMARY SCHOOL SINGAPORE 479226","0.697124870235691","1"
"174","54 CHAI CHEE ST","52 BEDOK RESERVOIR CRESCENT DAMAI PRIMARY SCHOOL SINGAPORE 479226","0.666239856515113","1"
"175","606 BEDOK RESERVOIR RD","50 BEDOK RESERVOIR ROAD KOWABUNGA KIDZ TREEHOUSE @ TELOK KURAU PRIMARY SINGAPORE 479239","0.311318984367475","2"
"176","616 BEDOK RESERVOIR RD","50 BEDOK RESERVOIR ROAD KOWABUNGA KIDZ TREEHOUSE @ TELOK KURAU PRIMARY SINGAPORE 479239","0.450969243135321","2"
