"","address","lat","long","postal","x","y"
"61","610 ANG MO KIO AVE 4",1.37939470957037,103.839157231326,560610,28649.7687436435,40151.975034019
"62","607 ANG MO KIO AVE 4",1.38046758670091,103.838816721629,560607,28611.8740149969,40270.6082471721
"63","524 ANG MO KIO AVE 5",1.3733782941643,103.853042534069,560524,30195.0341838365,39486.7186520565
"64","513 ANG MO KIO AVE 8",1.37274887735559,103.850191392582,560513,29877.7376043797,39417.1185131446
"65","643 ANG MO KIO AVE 5",1.3775062692911,103.840557182306,560643,28805.5663492633,39943.1613296438
"66","542 ANG MO KIO AVE 10",1.37473841331656,103.855876768354,560542,30510.4482763158,39637.1165099163
"67","548 ANG MO KIO AVE 10",1.37291376311161,103.85704609864,560548,30640.5823244378,39435.3572131656
"68","550 ANG MO KIO AVE 10",1.37360769512088,103.85820494173,560550,30769.5465755248,39512.0900024399
"69","639 ANG MO KIO AVE 6",1.37993407100545,103.84246297225,560639,29017.6559877852,40211.6160377115
"70","637 ANG MO KIO AVE 6",1.38036187235317,103.842334616577,560637,29003.371436622,40258.9200836532
"71","330 ANG MO KIO AVE 1",1.36243186402478,103.851030689651,560330,29971.1495055445,38276.3163302261
"72","333 ANG MO KIO AVE 1",1.3613425564061,103.851698621454,560333,30045.4833755,38155.8667959049
"73","156 ANG MO KIO AVE 4",1.37549519574964,103.839947470774,560156,28737.7136718566,39720.7868421301
"74","152 ANG MO KIO AVE 5",1.3766876256746,103.840159506601,560152,28761.3102590153,39852.6397485118
"75","178 ANG MO KIO AVE 4",1.37619319942083,103.837038191014,560178,28413.9467055202,39797.9678397067
"76","180 ANG MO KIO AVE 5",1.37667706408635,103.83836104381,560180,28561.1637009727,39851.4714043401
"77","209 ANG MO KIO AVE 3",1.36897079641509,103.843284524871,560209,29109.0895129992,38999.3532337267
"78","231 ANG MO KIO AVE 3",1.36856103572357,103.837525234344,560231,28468.1500659371,38954.0420923699
"79","254 ANG MO KIO AVE 4",1.37020344042146,103.834687722549,560254,28152.3690952277,39135.6504789609
"80","103 ANG MO KIO AVE 3",1.37101657804604,103.839304839187,560103,28666.1979630608,39225.5638854969
"81","105 ANG MO KIO AVE 4",1.37231328287072,103.837601112788,560105,28476.5936832111,39368.946502503
"82","344 ANG MO KIO AVE 3",1.36797705108684,103.849264839398,560344,29774.6270845318,38889.4735214654
"83","324 ANG MO KIO AVE 3",1.36833392201705,103.846879231399,560324,29509.1373676127,38928.9328627251
"84","120 ANG MO KIO AVE 3",1.37004739686133,103.844594754874,560120,29254.9017410586,39118.3988784254
"85","124 ANG MO KIO AVE 6",1.37089179310251,103.844768276408,560124,29274.2121395785,39211.7680109292
"86","414 ANG MO KIO AVE 10",1.36390466431674,103.853913839503,560414,30292.0087780254,38439.1736403685
"87","438 ANG MO KIO AVE 10",1.3669708169506,103.853906591778,560438,30291.1992910691,38778.2131956611
"88","427 ANG MO KIO AVE 3",1.36931185924705,103.854550605629,560427,30362.8680347903,39037.074375486
"89","428 ANG MO KIO AVE 3",1.36893906457102,103.854412288513,560428,30347.4753727429,38995.8524992652
"90","473 ANG MO KIO AVE 10",1.36305380914637,103.856846002568,560473,30618.3247626107,38345.0933918543
"91","573 ANG MO KIO AVE 3",1.37056143999067,103.854823102785,560573,30393.1924380297,39175.2469341885
"92","585 ANG MO KIO AVE 3",1.37059756050933,103.852367040901,560585,30119.86252636,39179.2386456132
"93","456 ANG MO KIO AVE 10",1.36716071992678,103.858658520644,560456,30820.0318773584,38799.2167549226
"94","544 ANG MO KIO AVE 10",1.37395961943023,103.856471368511,560544,30576.620777946,39551.0020682868
"95","640 ANG MO KIO AVE 6",1.38003436037009,103.843606664405,560640,29144.9344937876,40222.7060453389
"96","638 ANG MO KIO AVE 6",1.38047559647224,103.843567764408,560638,29140.605203541,40271.4956741873
"97","646 ANG MO KIO AVE 6",1.37939517687868,103.843763599411,560646,29162.399695484,40152.028457012
"98","150 ANG MO KIO AVE 5",1.37680678506745,103.842017962576,560150,28968.1332683703,39865.8164612036
"99","179 ANG MO KIO AVE 5",1.37690418077298,103.836218103538,560179,28322.6810465446,39876.5844174828
"100","336 ANG MO KIO AVE 1",1.3635938468353,103.851784409615,560336,30055.0286868447,38404.8031038698
"101","335 ANG MO KIO AVE 1",1.36320996798464,103.850690597254,560335,29933.3006026251,38362.3548294846
"102","401 ANG MO KIO AVE 10",1.36101765642805,103.855387562453,560401,30456.0196312955,38119.9444501493
"103","439 ANG MO KIO AVE 10",1.36629197864802,103.85349630883,560439,30245.5403403109,38703.1503213178
"104","430 ANG MO KIO AVE 3",1.36899287777802,103.85276134968,560430,30163.7457453171,39001.801338518
"105","460 ANG MO KIO AVE 10",1.36633947709831,103.859122319513,560460,30871.648112135,38708.4084451813
"106","459 ANG MO KIO AVE 10",1.36701964480661,103.859377190201,560459,30900.0113619054,38783.6182403173
"107","716 ANG MO KIO AVE 6",1.37147783065153,103.845868750998,560716,29396.6812445764,39276.5696755778
"108","545 ANG MO KIO AVE 10",1.37317921904936,103.856294541429,560545,30556.9429261032,39464.7091666237
"109","620 ANG MO KIO AVE 9",1.38244082944044,103.839546376827,560620,28693.074873223,40488.7996085323
"110","622 ANG MO KIO AVE 9",1.382064341745,103.839741864292,560622,28714.830258931,40447.1695685517
"111","259 ANG MO KIO AVE 2",1.36858148248531,103.831557777899,560259,27804.0440792302,38956.3026567344
"112","101 ANG MO KIO AVE 3",1.37026158388486,103.839467898898,560101,28684.3447392145,39142.0805186182
"113","620 BEDOK RESERVOIR RD",1.33433432226397,103.917712559288,470620,37392.1678528106,35169.5875080843
"114","534 BEDOK NTH ST 3",1.33304293942699,103.924774154974,460534,38178.0555888731,35026.8209050819
"115","18 BEDOK STH RD",1.32062504871279,103.934734222428,460018,39286.5650113048,33653.7554724924
"116","28 NEW UPP CHANGI RD",1.32369451969703,103.934994919422,460028,39315.5641611442,33993.1635404862
"117","29 NEW UPP CHANGI RD",1.32395813360222,103.936341250384,464029,39465.396340658,34022.3188428544
"118","30 NEW UPP CHANGI RD",1.32352678248226,103.936423896498,461030,39474.5960218972,33974.6225541122
"119","75 BEDOK NTH RD",1.32791477933184,103.942144427101,460075,40111.2135943677,34459.8528083339
"120","76 BEDOK NTH RD",1.3282966654865,103.942067527916,460076,40102.6536269644,34502.0795210786
"121","501 BEDOK NTH ST 3",1.33164071248973,103.931167665142,460501,38889.5936853597,34871.796949124
"122","502 BEDOK NTH ST 3",1.331245062192,103.931244293846,460502,38898.1234150473,34828.0482410882
"123","503 BEDOK NTH ST 3",1.33148846832741,103.932465357827,460503,39034.0143126007,34854.9683133941
"124","504 BEDOK NTH ST 3",1.33188000305479,103.932389359044,460504,39025.5546835633,34898.2619422954
"125","2 BEDOK STH AVE 1",1.32130118793544,103.933299574181,460002,39126.8995811166,33728.5131244883
"126","20 CHAI CHEE RD",1.32627271243233,103.922885287154,461020,37967.8711988544,34278.1952665374
"127","21 CHAI CHEE RD",1.32577850604228,103.922424710131,461021,37916.6155465674,34223.5465430077
"128","59 CHAI CHEE RD",1.32488916288351,103.920246728829,460059,37674.2314095739,34125.1988114696
"129","58 CHAI CHEE DR",1.32591889655628,103.91975686812,460058,37619.7108104192,34239.0597018991
"130","55 CHAI CHEE DR",1.32684846948333,103.919015573079,460055,37537.2085196981,34341.8443566337
"131","22 BEDOK STH AVE 1",1.3228317365472,103.932852166088,460022,39077.1006360827,33897.7515914943
"132","105 BEDOK NTH AVE 4",1.33372280929,103.936517719048,460105,39484.9904712569,35102.049193956
"133","104 BEDOK NTH AVE 4",1.3332985212474,103.936601473643,460104,39494.3134642616,35055.1339099985
"134","107 BEDOK NTH RD",1.33231740745783,103.936301267285,460107,39460.9081132282,34946.6457985565
"135","110 BEDOK NTH RD",1.33247206352435,103.934860475522,460110,39300.5620166231,34963.740247719
"136","69 BEDOK STH AVE 3",1.31935026360524,103.943632360195,460069,40276.8477801401,33512.8381827585
"137","33 BEDOK STH AVE 2",1.32283703302242,103.939124525951,460033,39775.1528021563,33898.3661223669
"138","46 BEDOK STH AVE 3",1.32260015341749,103.939792702958,463035,39849.5154872322,33872.1763257049
"139","117 BEDOK NTH RD",1.33065454769523,103.938496275607,460117,39705.1979527446,34762.7852923684
"140","116 BEDOK NTH RD",1.33100823526591,103.938066838998,460116,39657.4043524349,34801.8922840301
"141","115 BEDOK NTH RD",1.33143368792839,103.93686541135,460115,39523.6956857033,34848.931091629
"142","125 BEDOK NTH RD",1.32884321524242,103.939123687022,460125,39775.031064325,34562.5000766907
"143","124 BEDOK NTH RD",1.32925881944574,103.939046430321,460124,39766.4312037202,34608.4551694021
"144","128 BEDOK NTH ST 2",1.327740236451,103.939005696963,460128,39761.9051715788,34440.5375669375
"145","129 BEDOK NTH ST 2",1.32755443192195,103.938030484223,460129,39653.3746244228,34419.9876036812
"146","138 BEDOK NTH ST 2",1.33001011188999,103.936343483972,460138,39465.6170547949,34691.5166611224
"147","87 BEDOK NTH ST 4",1.33250261426447,103.938587125421,460087,39715.2998923101,34967.1358009372
"148","100 BEDOK NTH AVE 4",1.3343559340081,103.939032711241,460100,39764.8802419659,35172.0688773897
"149","412 BEDOK NTH AVE 2",1.32929126082802,103.931090689284,460412,38881.0373501144,34612.0059065726
"150","402 BEDOK NTH AVE 3",1.33055472908632,103.933686723902,460402,39169.9441045132,34751.7255527247
"151","401 BEDOK NTH AVE 3",1.33098173461878,103.933604621756,460401,39160.8050500453,34798.941337226
"152","425 BEDOK NTH RD",1.32936960154503,103.929067536324,460425,38655.8805387346,34620.6596139204
"153","416 BEDOK NTH AVE 2",1.32840382815915,103.930684870347,460416,38835.8776697489,34513.8762255888
"154","418 BEDOK NTH AVE 2",1.32856421177174,103.930036524233,460418,38763.7225800641,34531.6078158095
"155","424 BEDOK NTH AVE 1",1.32842000962637,103.927482677521,460424,38479.5057892073,34515.6516849771
"156","419 BEDOK NTH ST 1",1.32696621417456,103.928135771625,460419,38552.1947455881,34354.9009962343
"157","136 BEDOK NTH AVE 3",1.32815498828204,103.93522082327,460136,39340.6847412828,34486.3810918592
"158","529 BEDOK NTH ST 3",1.33426946144275,103.926542284602,460529,38374.8250874365,35162.4509834182
"159","510 BEDOK NTH ST 3",1.33233655577229,103.930496816187,460510,38814.9320131401,34948.7368924785
"160","525 BEDOK NTH ST 3",1.33460113941761,103.929445271638,460525,38697.8961020242,35199.1387156788
"161","202 BEDOK NTH ST 1",1.32565628436985,103.927990975389,460202,38536.085912778,34210.0548616778
"162","218 BEDOK NTH ST 1",1.32749295541456,103.934249434214,460218,39232.5818807371,34413.1723433938
"163","213 BEDOK NTH ST 1",1.32633302564898,103.932636597017,460213,39053.0944020329,34284.9057995994
"164","532 BEDOK NTH ST 3",1.33419173917878,103.925386600613,460532,38246.2097353972,35153.8520005848
"165","533 BEDOK NTH ST 3",1.33358016248275,103.92421866691,460533,38116.2332926663,35086.2220652699
"166","536 BEDOK NTH ST 3",1.3335411894605,103.923190774432,460536,38001.8396251891,35081.9084235709
"167","537 BEDOK NTH ST 3",1.33177300757048,103.924236461237,460537,38118.220991157,34886.3959543705
"168","44 CHAI CHEE ST",1.32901430131171,103.925667777871,461044,38277.5232963441,34581.3578780517
"169","540 BEDOK NTH ST 3",1.33112972920094,103.922092625931,460540,37879.6366363037,34815.2567490246
"170","702 BEDOK RESERVOIR RD",1.33723650407652,103.918924437798,470702,37527.026188367,35490.5009299871
"171","615 BEDOK RESERVOIR RD",1.33224981185032,103.915868711978,470615,37186.9745019665,34939.0858247988
"172","712 BEDOK RESERVOIR RD",1.33590729186163,103.922634043137,470712,37939.8716794448,35343.5379737224
"173","50 CHAI CHEE ST",1.32930431416537,103.922415807329,461050,37915.6107100435,34613.4127624556
"174","54 CHAI CHEE ST",1.32947840879761,103.921105111921,460054,37769.742909966,34632.6580545418
"175","606 BEDOK RESERVOIR RD",1.33122228560871,103.913799878266,470606,36956.7382991668,34825.4595112447
"176","616 BEDOK RESERVOIR RD",1.33182713238417,103.914991045591,470616,37089.3008081587,34892.3447936233
"177","15 BEDOK STH RD",1.32090966739298,103.935541944296,460015,39376.4553233683,33685.2308763471
"178","34 BEDOK STH AVE 2",1.32205652925918,103.93835472666,460034,39689.4853278408,33812.0582380537
"179","36 BEDOK STH AVE 2",1.32163299655185,103.938441289401,460036,39699.1208983138,33765.2264937293
"180","35 BEDOK STH AVE 2",1.32233220742919,103.939766219283,460035,39846.5693833055,33842.548055822
"181","41 BEDOK STH RD",1.32105071817917,103.94080318215,460041,39961.9793588724,33700.852273548
"182","42 BEDOK STH RD",1.32147847826862,103.940721046918,460042,39952.8364603706,33748.1514766123
"183","53 NEW UPP CHANGI RD",1.32432684067535,103.942429994179,461053,40143.0118365372,34063.1176331993
"184","51 NEW UPP CHANGI RD",1.32343585125293,103.942341379723,461051,40133.1542504048,33964.595981827
"185","8 BEDOK STH AVE 2",1.32284176978435,103.936046815062,460008,39432.6336999908,33898.875502266
"186","718 BEDOK RESERVOIR RD",1.3366305993765,103.92574851611,470718,38286.4770502159,35423.5305340383
"187","724 BEDOK RESERVOIR RD",1.33714403979137,103.928433830286,470724,38585.3222667994,35480.3156323954
"188","166 BEDOK STH AVE 3",1.32004079860245,103.945196685812,460166,40450.9387497595,33589.201914506
"189","71 BEDOK STH RD",1.32041601736618,103.942732310081,460071,40176.6756761521,33630.6795551907
"190","82 BEDOK NTH RD",1.32953680475668,103.940406562732,460082,39917.7989083156,34639.1999343988
"191","78 BEDOK NTH RD",1.32726007220341,103.940848770214,460078,39967.0230946066,34387.4522150345
"192","79 BEDOK NTH RD",1.32769194470055,103.940763685492,460079,39957.5519398218,34435.2061340176
"193","80 BEDOK NTH RD",1.32848132017235,103.940611608837,460080,39940.6235408168,34522.4906450938
"194","134 BEDOK NTH ST 2",1.32832133313255,103.93658216345,460134,39492.1874713534,34504.7809688933
"195","126 BEDOK NTH ST 2",1.32816830907267,103.938917895269,460126,39752.1317001721,34487.8713057693
"196","130 BEDOK NTH ST 2",1.32716150771949,103.936824833587,460130,39519.1995885987,34376.5343414322
"197","132 BEDOK NTH ST 2",1.32775288998395,103.936709340476,460132,39506.3436257299,34441.9259290826
"198","131 BEDOK NTH AVE 3",1.3269699402053,103.93585007622,460131,39410.7197100474,34355.3472371176
"199","133 BEDOK NTH AVE 3",1.32754842669276,103.935739668534,460133,39398.4297887431,34419.3129000552
"200","121 BEDOK NTH RD",1.32961906105462,103.93870655595,460121,39728.6049109846,34648.2872911505
"201","89 BEDOK NTH ST 4",1.33295683726302,103.938220862136,460089,39674.536394435,35017.3597992677
"202","62 NEW UPP CHANGI RD",1.32332667400534,103.940030188552,461062,39875.9418584565,33952.5125184394
"203","422 BEDOK NTH RD",1.32868929343533,103.928893754255,460422,38636.5432622451,34545.433776753
"204","427 BEDOK NTH RD",1.32910888380153,103.92773420389,460427,38507.4952293783,34591.8250311073
"205","507 BEDOK NTH AVE 3",1.33298071677208,103.93259903289,460507,39048.8843373731,35019.9743476994
"206","508 BEDOK NTH AVE 3",1.33340011898402,103.932519442702,460508,39040.0248985393,35066.3494086843
"207","517 BEDOK NTH AVE 2",1.33108906602956,103.929204536012,460517,38671.1198329087,34810.7900421321
"208","95 BEDOK NTH AVE 4",1.33386999449984,103.94205674836,460095,40101.4268050483,35118.3507430181
"209","93 BEDOK NTH AVE 4",1.33288899767094,103.94130973733,460093,40018.2969076838,35009.8732859064
"210","43 CHAI CHEE ST",1.32834668503077,103.925654810377,461043,38276.0829035351,34507.536142379
"211","404 BEDOK NTH AVE 3",1.32937492395032,103.933926939087,460404,39196.6829321329,34621.2696348634
"212","403 BEDOK NTH AVE 3",1.32979984749858,103.933844368582,460403,39187.4917561971,34668.2552010808
"213","543 BEDOK NTH ST 3",1.33033659434823,103.923223544145,460543,38005.4994784398,34727.5604117606
"214","547 BEDOK NTH ST 3",1.33033113628205,103.925432072872,460547,38251.2862816267,34726.9659485612
"215","708 BEDOK NTH RD",1.33503645745879,103.919311961318,470708,37570.1620000023,35247.2322717067
"216","707 BEDOK NTH RD",1.33546649823112,103.919288377804,470707,37567.5357378591,35294.7839400228
"217","622 BEDOK RESERVOIR RD",1.3340607503551,103.916898741089,470622,37301.5993563039,35139.3342043385
"218","713 BEDOK RESERVOIR RD",1.33631180271797,103.922392175358,470713,37912.9526967853,35388.2657904979
"219","609 BEDOK RESERVOIR RD",1.33183921459218,103.912364855077,470609,36797.0327336323,34893.6712577417
"220","61 CHAI CHEE RD",1.32510871928237,103.920738188884,460061,37728.9251718633,34149.4781838059
"221","56 CHAI CHEE DR",1.32635040550492,103.920064202822,460056,37653.912421301,34286.7749989349
"222","165 BEDOK STH RD",1.32030892324763,103.946089973664,460165,40550.351732716,33618.8543079719
"223","505 BEDOK NTH AVE 3",1.33182838179324,103.933338253415,460505,39131.1571665108,34892.5581829082
"224","417 BEDOK NTH AVE 2",1.32757551222487,103.930482353534,460417,38813.3431861391,34422.2842777483
"225","710 BEDOK RESERVOIR RD",1.3355737307958,103.923820023145,470710,38071.8602469293,35306.6592807546
"226","613 BEDOK RESERVOIR RD",1.33189327383579,103.917026960083,470613,37315.8769458318,34899.665983256
"227","602 BEDOK RESERVOIR RD",1.32934898685946,103.911583237057,470602,36710.0554123223,34618.311605351
"228","603 BEDOK RESERVOIR RD",1.33000183975836,103.912464022386,470603,36808.0755534722,34690.5039246548
"229","605 BEDOK RESERVOIR RD",1.33023693207314,103.913508109392,470605,36924.2709529484,34716.5030027535
"230","112 BEDOK RESERVOIR RD",1.32969408806205,103.910490219171,470112,36588.4124416728,34656.4673348218
"231","1 CHAI CHEE RD",1.32796879176302,103.922716018139,461001,37949.0264732633,34465.7385691088
"232","722 BEDOK RESERVOIR RD",1.33663699329345,103.928207774481,470722,38560.1667876756,35424.2479760572
"233","54 NEW UPP CHANGI RD",1.32486087785589,103.942554038061,461054,40156.8140976485,34122.1694403198
"234","72 BEDOK STH AVE 3",1.32036659168877,103.943667906986,460072,40280.7988113947,33625.2189082466
"235","31 BEDOK STH AVE 2",1.32301474306803,103.938165236776,460031,39668.3924780274,33918.0118901469
"236","111 BEDOK NTH RD",1.33145574028188,103.935458644142,460111,39367.1367192212,34851.363003049
"237","120 BEDOK NTH ST 2",1.32997311186222,103.9375717024,460120,39602.3055137191,34687.4311189484
"238","118 BEDOK NTH ST 2",1.33043385999052,103.937481669683,460118,39592.2836329704,34738.3779469971
"239","96 BEDOK NTH AVE 4",1.33326478123569,103.940334868697,460096,39909.8021978214,35051.4208456315
"240","137 BEDOK NTH AVE 3",1.32883066193996,103.935509731277,460137,39372.8342131358,34561.0950671546
"241","139 BEDOK NTH AVE 3",1.32941001130625,103.935397269548,460139,39360.3157080179,34625.1561347768
"242","716 BEDOK RESERVOIR RD",1.33783795176833,103.924973671246,470716,38200.2399324467,35557.0303214137
"243","725 BEDOK RESERVOIR RD",1.33764586553964,103.928990816937,470725,38647.3068902027,35535.8074403424
"244","22 SIN MING RD",1.3572844410824,103.839396679952,570022,28676.4225484971,37707.1341607384
"245","24 SIN MING RD",1.35518696986305,103.836337992513,570024,28336.0262005655,37475.2058565766
"246","309 SHUNFU RD",1.35091296258284,103.837585157698,570309,28474.8222494638,37002.6081572343
"247","304 SHUNFU RD",1.35012170474224,103.837942388222,570304,28514.5781564293,36915.1149786785
"248","308 SHUNFU RD",1.35058252902296,103.837846846026,570308,28503.9452861613,36966.0705541745
"249","310 SHUNFU RD",1.35085167873462,103.838679123356,570310,28596.5683431346,36995.8319426477
"250","160 BT BATOK ST 11",1.34888490439686,103.742035794953,650160,17841.2396849738,36778.545987485
"251","161 BT BATOK ST 11",1.34846915807481,103.742050806952,650161,17842.9086313276,36732.5747619402
"252","164 BT BATOK ST 11",1.34771697477219,103.742831711054,650164,17929.8115842026,36649.3988269735
"253","177 BT BATOK WEST AVE 8",1.3463440745148,103.741742087315,650177,17808.5426955633,36497.5948699284
"254","130 BT BATOK WEST AVE 6",1.35106126001126,103.745857351625,650130,18266.5455061039,37019.1809377
"255","127 BT BATOK WEST AVE 6",1.35185612872026,103.746076774467,650127,18290.9679854652,37107.0726850666
"256","205 BT BATOK ST 21",1.34713047021841,103.749872835706,650205,18713.4093051525,36584.5181023516
"257","248 BT BATOK EAST AVE 5",1.35025884075015,103.756604724025,650248,19462.6055859933,36930.413023008
"258","258 BT BATOK EAST AVE 4",1.35127411954665,103.758871467713,650258,19714.8724012775,37042.6696194969
"259","146 BT BATOK WEST AVE 6",1.34966890869827,103.744083499088,650146,18069.1297860881,36865.2288315818
"260","138 BT BATOK WEST AVE 6",1.35044711973729,103.744471903926,650138,18112.3580966806,36951.2779549044
"261","134 BT BATOK WEST AVE 6",1.35159086987043,103.74450960649,650134,18116.5585966576,37077.7480030619
"262","143 BT BATOK ST 11",1.3503764354559,103.74390902286,650143,18049.7153867753,36943.4643354435
"263","145 BT BATOK ST 11",1.34997305498668,103.743724852615,650145,18029.2176357908,36898.8612832986
"264","182 BT BATOK WEST AVE 8",1.34556402157015,103.743821531821,650182,18039.9590470484,36411.3319033012
"265","180 BT BATOK WEST AVE 8",1.34555792527722,103.742841014483,650180,17930.8380926019,36410.6618306786
"266","228 BT BATOK CTRL",1.34865945802076,103.753794578776,650228,19149.8618561104,36753.5713292975
"267","227 BT BATOK CTRL",1.34838399787614,103.753520312233,650227,19119.3380171265,36723.1133231781
