"","Address","nearest_supermarket","dist_to_nearest_supermarket","supermarket_1km"
"67","548 ANG MO KIO AVE 10","525 ANG MO KIO AVENUE 10 INTEMEDICAL 24 HR CLINIC SINGAPORE 560525","0.352421785800349","3"
"68","550 ANG MO KIO AVE 10","525 ANG MO KIO AVENUE 10 INTEMEDICAL 24 HR CLINIC SINGAPORE 560525","0.491918829750498","2"
"69","639 ANG MO KIO AVE 6","161 ANG MO KIO AVENUE 4 CM CENTRAL PTE LTD SINGAPORE 560161","0.71510269428236","1"
"70","637 ANG MO KIO AVE 6","161 ANG MO KIO AVENUE 4 CM CENTRAL PTE LTD SINGAPORE 560161","0.75150951351414","1"
"71","330 ANG MO KIO AVE 1","421 ANG MO KIO AVENUE 10 TECK GHEE HEARTLANDS SINGAPORE 560421","0.392998298043091","4"
"72","333 ANG MO KIO AVE 1","421 ANG MO KIO AVENUE 10 TECK GHEE HEARTLANDS SINGAPORE 560421","0.471538540754268","4"
"73","156 ANG MO KIO AVE 4","161 ANG MO KIO AVENUE 4 CM CENTRAL PTE LTD SINGAPORE 560161","0.148794889199164","4"
"74","152 ANG MO KIO AVE 5","161 ANG MO KIO AVENUE 4 CM CENTRAL PTE LTD SINGAPORE 560161","0.282547565291044","3"
"75","178 ANG MO KIO AVE 4","161 ANG MO KIO AVENUE 4 CM CENTRAL PTE LTD SINGAPORE 560161","0.34885540317435","4"
"76","180 ANG MO KIO AVE 5","161 ANG MO KIO AVENUE 4 CM CENTRAL PTE LTD SINGAPORE 560161","0.298984118544744","2"
"77","209 ANG MO KIO AVE 3","122 ANG MO KIO AVENUE 3 SINGAPORE 560122","0.136320605028559","7"
"78","231 ANG MO KIO AVE 3","233 ANG MO KIO AVENUE 3 KEBUN BARU PALM VIEW SINGAPORE 560233","0.142513569573342","4"
"79","254 ANG MO KIO AVE 4","233 ANG MO KIO AVENUE 3 KEBUN BARU PALM VIEW SINGAPORE 560233","0.373488846042159","5"
"80","103 ANG MO KIO AVE 3","161 ANG MO KIO AVENUE 4 CM CENTRAL PTE LTD SINGAPORE 560161","0.359362020077733","5"
"81","105 ANG MO KIO AVE 4","161 ANG MO KIO AVENUE 4 CM CENTRAL PTE LTD SINGAPORE 560161","0.300215754674643","5"
"82","344 ANG MO KIO AVE 3","53 ANG MO KIO AVENUE 3 DBS ANG MO KIO BRANCH SINGAPORE 569933","0.163341334702518","7"
"83","324 ANG MO KIO AVE 3","53 ANG MO KIO AVENUE 3 DBS ANG MO KIO BRANCH SINGAPORE 569933","0.205196537934259","7"
"84","120 ANG MO KIO AVE 3","122 ANG MO KIO AVENUE 3 SINGAPORE 560122","0.13242526172212","7"
"85","124 ANG MO KIO AVE 6","122 ANG MO KIO AVENUE 3 SINGAPORE 560122","0.169906051168338","7"
