"","Address","nearest_supermarket","dist_to_nearest_supermarket","supermarket_1km"
"2261","35 EUNOS CRES","5 EUNOS CRESCENT DBS NTUC EUNOS CRESCENT SINGAPORE 400005","0.22683542755108","6"
"2262","2B GEYLANG SERAI","1 GEYLANG SERAI GEYLANG SERAI MARKET SINGAPORE 402001","0.0789880390494469","7"
"2263","39 JLN TIGA","25A CHAI CHEE ROAD UOB CHAI CHEE ROAD SINGAPORE 461025","0.20561256385876","7"
"2264","45 JLN TIGA","41 JALAN TIGA OCBC JALAN TIGA - FAIRPRICE SINGAPORE 390041","0.0933804596120467","9"
"2265","125 ALJUNIED RD","114 ALJUNIED AVENUE 2 DBS NTUC ALJUNIED AVENUE 2 SINGAPORE 380114","0.588275196668141","5"
"2266","50 SIMS DR","1 LORONG 15 GEYLANG SINGAPORE 388595","0.40939745625132","9"
"2267","56 PIPIT RD","114 ALJUNIED AVENUE 2 DBS NTUC ALJUNIED AVENUE 2 SINGAPORE 380114","0.32446055414767","6"
"2268","23 HAIG RD","11 TANJONG KATONG ROAD DBS ONE KM SINGAPORE 437157","0.145646385016259","9"
"2269","1 HOUGANG AVE 3","6 HOUGANG AVENUE 3 SINGAPORE 530006","0.191674951810185","4"
"2270","6 HOUGANG AVE 3","6 HOUGANG AVENUE 3 SINGAPORE 530006","0","2"
"2271","114 HOUGANG AVE 1","106 HOUGANG AVENUE 1 DBS HOUGANG AVENUE 1 SINGAPORE 530106","0.185180238634208","3"
"2272","327 HOUGANG AVE 5","309 HOUGANG AVENUE 5 SINGAPORE 530309","0.251704210277951","4"
"2273","660 HOUGANG AVE 8","682 HOUGANG AVENUE 4 SINGAPORE 530682","0.320746790696059","6"
"2274","17 HOUGANG AVE 3","6 HOUGANG AVENUE 3 SINGAPORE 530006","0.343665433516299","4"
"2275","653 HOUGANG AVE 8","642 HOUGANG AVENUE 8 PCF SPARKLETOTS PRESCHOOL@ANG MO KIO-HOUGANG 642 (CC) SINGAPORE 530642","0.192297645954607","6"
"2276","309 HOUGANG AVE 5","309 HOUGANG AVENUE 5 SINGAPORE 530309","0","4"
"2277","19 HOUGANG AVE 3","6 HOUGANG AVENUE 3 SINGAPORE 530006","0.269250814537552","4"
"2278","688 HOUGANG ST 61","682 HOUGANG AVENUE 4 SINGAPORE 530682","0.284004640216862","6"
"2279","117 HOUGANG AVE 1","106 HOUGANG AVENUE 1 DBS HOUGANG AVENUE 1 SINGAPORE 530106","0.282322434846713","4"
"2280","123 HOUGANG AVE 1","106 HOUGANG AVENUE 1 DBS HOUGANG AVENUE 1 SINGAPORE 530106","0.493390479631826","4"
"2281","401 HOUGANG AVE 10","90 HOUGANG AVENUE 10 CHENG SAN PUBLIC LIBRARY SINGAPORE 538766","0.431045256903855","6"
"2282","528 HOUGANG AVE 6","90 HOUGANG AVENUE 10 CHENG SAN PUBLIC LIBRARY SINGAPORE 538766","0.472198081561","6"
"2283","523 HOUGANG AVE 6","90 HOUGANG AVENUE 10 CHENG SAN PUBLIC LIBRARY SINGAPORE 538766","0.377419605502636","6"
"2284","944 HOUGANG ST 92","1 HOUGANG STREET 91 DBS HOUGANG 1 SINGAPORE 538692","0.181666726225608","8"
"2285","607 HOUGANG AVE 4","683 HOUGANG AVENUE 8 DBS HOUGANG AVENUE 8 SINGAPORE 530683","0.342443793818726","6"
"2286","532 HOUGANG AVE 6","90 HOUGANG AVENUE 10 CHENG SAN PUBLIC LIBRARY SINGAPORE 538766","0.49908775528097","7"
"2287","711 HOUGANG AVE 2","683 HOUGANG AVENUE 8 DBS HOUGANG AVENUE 8 SINGAPORE 530683","0.792971276837128","7"
"2288","980A BUANGKOK CRES","982 BUANGKOK CRESCENT DBS BUANGKOK CRESCENT SINGAPORE 530982","0.194463902400276","6"
"2289","101 HOUGANG AVE 1","106 HOUGANG AVENUE 1 DBS HOUGANG AVENUE 1 SINGAPORE 530106","0.156854225613636","4"
"2290","402 HOUGANG AVE 10","90 HOUGANG AVENUE 10 CHENG SAN PUBLIC LIBRARY SINGAPORE 538766","0.378303532345471","6"
"2291","650 HOUGANG AVE 8","642 HOUGANG AVENUE 8 PCF SPARKLETOTS PRESCHOOL@ANG MO KIO-HOUGANG 642 (CC) SINGAPORE 530642","0.158749831086423","5"
"2292","551 HOUGANG ST 51","21 HOUGANG STREET 51 HOUGANG GREEN SHOPPING MALL SINGAPORE 538719","0.332493628487044","8"
"2293","925 HOUGANG ST 91","1 HOUGANG STREET 91 DBS HOUGANG 1 SINGAPORE 538692","0.356707104942814","6"
"2294","242 HOUGANG ST 22","106 HOUGANG AVENUE 1 DBS HOUGANG AVENUE 1 SINGAPORE 530106","0.442422912887487","4"
"2295","981A BUANGKOK CRES","982 BUANGKOK CRESCENT DBS BUANGKOK CRESCENT SINGAPORE 530982","0.160861045509856","5"
"2296","20 HOUGANG AVE 3","6 HOUGANG AVENUE 3 SINGAPORE 530006","0.381725589448245","4"
"2297","943 HOUGANG ST 92","1 HOUGANG STREET 91 DBS HOUGANG 1 SINGAPORE 538692","0.228383902971216","7"
"2298","976 HOUGANG ST 91","1 HOUGANG STREET 91 DBS HOUGANG 1 SINGAPORE 538692","0.199455468571756","7"
"2299","979A BUANGKOK CRES","982 BUANGKOK CRESCENT DBS BUANGKOK CRESCENT SINGAPORE 530982","0.162257137324911","6"
"2300","661 HOUGANG AVE 4","682 HOUGANG AVENUE 4 SINGAPORE 530682","0.33084273178514","6"
"2301","567 HOUGANG ST 51","21 HOUGANG STREET 51 HOUGANG GREEN SHOPPING MALL SINGAPORE 538719","0.155332553500831","8"
"2302","166 HOUGANG AVE 1","106 HOUGANG AVENUE 1 DBS HOUGANG AVENUE 1 SINGAPORE 530106","0.394557503314887","4"
"2303","138 LOR AH SOO","159A HOUGANG STREET 11 MULTI STOREY CAR PARK SINGAPORE 531159","0.536972845321171","4"
"2304","550 HOUGANG ST 51","21 HOUGANG STREET 51 HOUGANG GREEN SHOPPING MALL SINGAPORE 538719","0.340155157516787","8"
"2305","629 HOUGANG AVE 8","642 HOUGANG AVENUE 8 PCF SPARKLETOTS PRESCHOOL@ANG MO KIO-HOUGANG 642 (CC) SINGAPORE 530642","0.24120317469518","5"
"2306","143 LOR AH SOO","159A HOUGANG STREET 11 MULTI STOREY CAR PARK SINGAPORE 531159","0.379952369233141","5"
"2307","134 LOR AH SOO","106 HOUGANG AVENUE 1 DBS HOUGANG AVENUE 1 SINGAPORE 530106","0.587773503012906","3"
"2308","433 HOUGANG AVE 8","90 HOUGANG AVENUE 10 CHENG SAN PUBLIC LIBRARY SINGAPORE 538766","0.40159364858833","7"
"2309","580 HOUGANG AVE 4","21 HOUGANG STREET 51 HOUGANG GREEN SHOPPING MALL SINGAPORE 538719","0.121857565786599","6"
"2310","575 HOUGANG ST 51","21 HOUGANG STREET 51 HOUGANG GREEN SHOPPING MALL SINGAPORE 538719","0.173730289671659","7"
"2311","630 HOUGANG AVE 8","642 HOUGANG AVENUE 8 PCF SPARKLETOTS PRESCHOOL@ANG MO KIO-HOUGANG 642 (CC) SINGAPORE 530642","0.201483810651808","5"
"2312","624 HOUGANG AVE 8","642 HOUGANG AVENUE 8 PCF SPARKLETOTS PRESCHOOL@ANG MO KIO-HOUGANG 642 (CC) SINGAPORE 530642","0.306508366848766","4"
"2313","921 HOUGANG ST 91","682 HOUGANG AVENUE 4 SINGAPORE 530682","0.359793854532562","6"
"2314","542 HOUGANG AVE 8","21 HOUGANG STREET 51 HOUGANG GREEN SHOPPING MALL SINGAPORE 538719","0.505144189886325","7"
"2315","946 HOUGANG ST 92","1 HOUGANG STREET 91 DBS HOUGANG 1 SINGAPORE 538692","0.221326075150117","6"
"2316","699 HOUGANG ST 52","21 HOUGANG STREET 51 HOUGANG GREEN SHOPPING MALL SINGAPORE 538719","0.399774025535742","6"
"2317","158 HOUGANG ST 11","159A HOUGANG STREET 11 MULTI STOREY CAR PARK SINGAPORE 531159","0.119306143399374","4"
"2318","233 HOUGANG ST 21","205 HOUGANG STREET 21 HEARTLAND MALL-KOVAN SINGAPORE 530205","0.368464029695572","4"
"2319","231 HOUGANG ST 21","205 HOUGANG STREET 21 HEARTLAND MALL-KOVAN SINGAPORE 530205","0.342283938811571","4"
"2320","577 HOUGANG AVE 4","21 HOUGANG STREET 51 HOUGANG GREEN SHOPPING MALL SINGAPORE 538719","0.316976455118419","6"
"2321","563 HOUGANG ST 51","21 HOUGANG STREET 51 HOUGANG GREEN SHOPPING MALL SINGAPORE 538719","0.119362706534379","6"
"2322","960 HOUGANG AVE 9","1 HOUGANG STREET 91 DBS HOUGANG 1 SINGAPORE 538692","0.199598485166661","7"
"2323","633 HOUGANG AVE 8","642 HOUGANG AVENUE 8 PCF SPARKLETOTS PRESCHOOL@ANG MO KIO-HOUGANG 642 (CC) SINGAPORE 530642","0.220139033899395","6"
"2324","157 HOUGANG ST 11","159A HOUGANG STREET 11 MULTI STOREY CAR PARK SINGAPORE 531159","0.128086956977155","7"
"2325","698D HOUGANG ST 52","683 HOUGANG AVENUE 8 DBS HOUGANG AVENUE 8 SINGAPORE 530683","0.369102757584019","6"
"2326","141 LOR AH SOO","202 HOUGANG STREET 21 DBS NTUC HOUGANG STREET 21 SINGAPORE 530202","0.494048320323718","5"
"2327","712 HOUGANG AVE 2","205 HOUGANG STREET 21 HEARTLAND MALL-KOVAN SINGAPORE 530205","0.747794293960758","5"
"2328","558 HOUGANG ST 51","21 HOUGANG STREET 51 HOUGANG GREEN SHOPPING MALL SINGAPORE 538719","0.255753085643092","7"
"2329","431 HOUGANG AVE 6","90 HOUGANG AVENUE 10 CHENG SAN PUBLIC LIBRARY SINGAPORE 538766","0.355701939623731","7"
"2330","36 TEBAN GDNS RD","37 TEBAN GARDENS ROAD OCBC TEBAN GARDENS ROAD - FAIRPRICE SINGAPORE 600037","0.0615328849572202","2"
"2331","261 JURONG EAST ST 24","166 BUKIT BATOK WEST AVENUE 8 DBS NTUC BUKIT BATOK EAST AVENUE 8 SINGAPORE 650166","0.399831133495952","4"
"2332","214 JURONG EAST ST 21","104 JURONG EAST STREET 13 JURONG EAST VILLE SINGAPORE 600104","0.336774091613381","5"
"2333","215 JURONG EAST ST 21","104 JURONG EAST STREET 13 JURONG EAST VILLE SINGAPORE 600104","0.385734601998366","5"
"2334","256 JURONG EAST ST 24","166 BUKIT BATOK WEST AVENUE 8 DBS NTUC BUKIT BATOK EAST AVENUE 8 SINGAPORE 650166","0.605886396487206","5"
"2335","306 JURONG EAST ST 32","345 JURONG EAST STREET 31 OCBC JURONG EAST ST 31 - FAIRPRICE SINGAPORE 600345","0.453171276063509","4"
"2336","313 JURONG EAST ST 32","345 JURONG EAST STREET 31 OCBC JURONG EAST ST 31 - FAIRPRICE SINGAPORE 600345","0.299326476651223","1"
"2337","248 JURONG EAST ST 24","166 BUKIT BATOK WEST AVENUE 8 DBS NTUC BUKIT BATOK EAST AVENUE 8 SINGAPORE 650166","0.622051852731734","6"
"2338","408 PANDAN GDNS","37 TEBAN GARDENS ROAD OCBC TEBAN GARDENS ROAD - FAIRPRICE SINGAPORE 600037","0.732924973966273","1"
"2339","409 PANDAN GDNS","37 TEBAN GARDENS ROAD OCBC TEBAN GARDENS ROAD - FAIRPRICE SINGAPORE 600037","0.570978482267015","1"
"2340","32 TEBAN GDNS RD","61 TEBAN GARDENS ROAD OCBC TEBAN PLACE SINGAPORE 600061","0.170010917237098","4"
"2341","332 JURONG EAST AVE 1","492 JURONG WEST STREET 41 DBS JURONG WEST STREET 41 SINGAPORE 640492","0.636505914945905","3"
"2342","221A JURONG EAST ST 21","104 JURONG EAST STREET 13 JURONG EAST VILLE SINGAPORE 600104","0.480557923227714","3"
"2343","305 JURONG EAST ST 32","345 JURONG EAST STREET 31 OCBC JURONG EAST ST 31 - FAIRPRICE SINGAPORE 600345","0.447618653798818","4"
"2344","407 PANDAN GDNS","37 TEBAN GARDENS ROAD OCBC TEBAN GARDENS ROAD - FAIRPRICE SINGAPORE 600037","0.689370948544846","1"
"2345","64 TEBAN GDNS RD","61 TEBAN GARDENS ROAD OCBC TEBAN PLACE SINGAPORE 600061","0.184351823627103","5"
"2346","238 JURONG EAST ST 21","104 JURONG EAST STREET 13 JURONG EAST VILLE SINGAPORE 600104","0.564684890912565","8"
"2347","406 PANDAN GDNS","37 TEBAN GARDENS ROAD OCBC TEBAN GARDENS ROAD - FAIRPRICE SINGAPORE 600037","0.755758116108271","1"
"2348","234 JURONG EAST ST 21","104 JURONG EAST STREET 13 JURONG EAST VILLE SINGAPORE 600104","0.582569916693906","9"
"2349","331 JURONG EAST AVE 1","345 JURONG EAST STREET 31 OCBC JURONG EAST ST 31 - FAIRPRICE SINGAPORE 600345","0.598242185885607","3"
"2350","288A JURONG EAST ST 21","3 GATEWAY DRIVE DBS WESTGATE BR 1 SINGAPORE 608532","0.51850915394681","9"
"2351","285A TOH GUAN RD","2 JURONG EAST STREET 21 DBS IMM EBC SINGAPORE 609601","0.409561621190617","9"
"2352","214 BOON LAY PL","221 BOON LAY PLACE DBS NTUC BOON LAY PLACE SINGAPORE 640221","0.296020724943546","4"
"2353","492 JURONG WEST ST 41","492 JURONG WEST STREET 41 DBS JURONG WEST STREET 41 SINGAPORE 640492","0.00992162900373085","4"
"2354","186 BOON LAY AVE","221 BOON LAY PLACE DBS NTUC BOON LAY PLACE SINGAPORE 640221","0.176226178954973","5"
"2355","187 BOON LAY AVE","221 BOON LAY PLACE DBS NTUC BOON LAY PLACE SINGAPORE 640221","0.245756158178709","5"
"2356","209 BOON LAY PL","221 BOON LAY PLACE DBS NTUC BOON LAY PLACE SINGAPORE 640221","0.288653457540491","3"
"2357","208 BOON LAY PL","221 BOON LAY PLACE DBS NTUC BOON LAY PLACE SINGAPORE 640221","0.206323601354977","3"
"2358","207 BOON LAY PL","221 BOON LAY PLACE DBS NTUC BOON LAY PLACE SINGAPORE 640221","0.124190884239584","3"
"2359","925 JURONG WEST ST 92","962 JURONG WEST STREET 91 SINGAPORE 640962","0.321653122075793","3"
"2360","463 JURONG WEST ST 41","492 JURONG WEST STREET 41 DBS JURONG WEST STREET 41 SINGAPORE 640492","0.167496746360151","4"
"2361","484 JURONG WEST AVE 1","498 JURONG WEST STREET 41 SINGAPORE 640498","0.228610560254675","4"
"2362","423 JURONG WEST AVE 1","492 JURONG WEST STREET 41 DBS JURONG WEST STREET 41 SINGAPORE 640492","0.120434452897324","4"
"2363","459 JURONG WEST ST 41","442 JURONG WEST AVENUE 1 SINGAPORE 640442","0.205770328277955","4"
"2364","525 JURONG WEST ST 52","221 BOON LAY PLACE DBS NTUC BOON LAY PLACE SINGAPORE 640221","0.44185588654065","5"
"2365","480 JURONG WEST ST 41","498 JURONG WEST STREET 41 SINGAPORE 640498","0.168006014243518","4"
"2366","489 JURONG WEST AVE 1","492 JURONG WEST STREET 41 DBS JURONG WEST STREET 41 SINGAPORE 640492","0.304186103163221","4"
"2367","535 JURONG WEST ST 52","544 JURONG WEST STREET 42 SINGAPORE 640544","0.359027093827699","5"
"2368","481 JURONG WEST ST 41","498 JURONG WEST STREET 41 SINGAPORE 640498","0.194813870069622","4"
"2369","528 JURONG WEST ST 52","442 JURONG WEST AVENUE 1 SINGAPORE 640442","0.454715280493635","5"
"2370","425 JURONG WEST AVE 1","492 JURONG WEST STREET 41 DBS JURONG WEST STREET 41 SINGAPORE 640492","0.086458771592758","5"
"2371","513 JURONG WEST ST 52","442 JURONG WEST AVENUE 1 SINGAPORE 640442","0.455090362729516","5"
"2372","339A KANG CHING RD","399 YUNG SHENG ROAD IMAN CHILDCARE (JURONG) PTE. LTD. SINGAPORE 610399","0.340161700442283","2"
"2373","339D KANG CHING RD","399 YUNG SHENG ROAD IMAN CHILDCARE (JURONG) PTE. LTD. SINGAPORE 610399","0.463918779364702","2"
"2374","338B KANG CHING RD","399 YUNG SHENG ROAD IMAN CHILDCARE (JURONG) PTE. LTD. SINGAPORE 610399","0.390430665818917","2"
"2375","952 JURONG WEST ST 91","962 JURONG WEST STREET 91 SINGAPORE 640962","0.0815341941473445","3"
"2376","724 JURONG WEST ST 72","638 JURONG WEST STREET 61 OCBC PIONEER MALL SINGAPORE 640638","0.380124983184715","3"
"2377","816 JURONG WEST ST 81","638 JURONG WEST STREET 61 OCBC PIONEER MALL SINGAPORE 640638","0.411309839822502","3"
"2378","526 JURONG WEST ST 52","442 JURONG WEST AVENUE 1 SINGAPORE 640442","0.507525483439475","5"
"2379","941 JURONG WEST ST 91","962 JURONG WEST STREET 91 SINGAPORE 640962","0.380301363959618","3"
"2380","158 YUNG LOH RD","63 YUNG KUANG ROAD OCBC YUNG KUANG ROAD - FAIRPRICE SINGAPORE 610063","0.345469183642547","4"
"2381","847 JURONG WEST ST 81","962 JURONG WEST STREET 91 SINGAPORE 640962","0.398544142039649","2"
"2382","624 JURONG WEST ST 61","638 JURONG WEST STREET 61 OCBC PIONEER MALL SINGAPORE 640638","0.125307686622653","6"
"2383","764 JURONG WEST ST 74","7 JURONG WEST AVENUE 5 SINGAPORE 649486","0.55685279673376","2"
"2384","273D JURONG WEST AVE 3","7 JURONG WEST AVENUE 5 SINGAPORE 649486","0.388080610909311","1"
"2385","759 JURONG WEST ST 74","7 JURONG WEST AVENUE 5 SINGAPORE 649486","0.439916994469544","2"
"2386","268A BOON LAY DR","7 JURONG WEST AVENUE 5 SINGAPORE 649486","0.46845604064145","4"
"2387","413 JURONG WEST ST 42","492 JURONG WEST STREET 41 DBS JURONG WEST STREET 41 SINGAPORE 640492","0.355756770455807","3"
"2388","765 JURONG WEST ST 74","7 JURONG WEST AVENUE 5 SINGAPORE 649486","0.577152729733568","2"
"2389","555 JURONG WEST ST 42","442 JURONG WEST AVENUE 1 SINGAPORE 640442","0.249829925870911","4"
"2390","460 JURONG WEST ST 41","442 JURONG WEST AVENUE 1 SINGAPORE 640442","0.222260300419836","5"
"2391","727 JURONG WEST AVE 5","638 JURONG WEST STREET 61 OCBC PIONEER MALL SINGAPORE 640638","0.451350432013233","3"
"2392","337D TAH CHING RD","399 YUNG SHENG ROAD IMAN CHILDCARE (JURONG) PTE. LTD. SINGAPORE 610399","0.294964631781959","2"
"2393","621 JURONG WEST ST 65","638 JURONG WEST STREET 61 OCBC PIONEER MALL SINGAPORE 640638","0.264517673998141","7"
"2394","458 JURONG WEST ST 41","442 JURONG WEST AVENUE 1 SINGAPORE 640442","0.157305944956532","5"
"2395","339B KANG CHING RD","399 YUNG SHENG ROAD IMAN CHILDCARE (JURONG) PTE. LTD. SINGAPORE 610399","0.364112067811146","2"
"2396","659D JURONG WEST ST 65","63 JURONG WEST CENTRAL 3 BOON LAY BUS INTERCHANGE SINGAPORE 648331","0.454712662181942","5"
"2397","663A JURONG WEST ST 65","63 JURONG WEST CENTRAL 3 BOON LAY BUS INTERCHANGE SINGAPORE 648331","0.432439988276148","5"
"2398","475 JURONG WEST ST 41","498 JURONG WEST STREET 41 SINGAPORE 640498","0.0906616640421903","4"
"2399","346 KANG CHING RD","399 YUNG SHENG ROAD IMAN CHILDCARE (JURONG) PTE. LTD. SINGAPORE 610399","0.582318650347987","3"
"2400","686C JURONG WEST CTRL 1","63 JURONG WEST CENTRAL 3 BOON LAY BUS INTERCHANGE SINGAPORE 648331","0.34836373851421","4"
"2401","684C JURONG WEST ST 64","63 JURONG WEST CENTRAL 3 BOON LAY BUS INTERCHANGE SINGAPORE 648331","0.484782102590093","5"
"2402","612 JURONG WEST ST 65","638 JURONG WEST STREET 61 OCBC PIONEER MALL SINGAPORE 640638","0.458192938352445","5"
"2403","510 JURONG WEST ST 52","442 JURONG WEST AVENUE 1 SINGAPORE 640442","0.349639416126635","5"
"2404","683B JURONG WEST CTRL 1","63 JURONG WEST CENTRAL 3 BOON LAY BUS INTERCHANGE SINGAPORE 648331","0.412313546721913","5"
"2405","517D JURONG WEST ST 52","498 JURONG WEST STREET 41 SINGAPORE 640498","0.659605271802452","5"
"2406","946 JURONG WEST ST 91","962 JURONG WEST STREET 91 SINGAPORE 640962","0.291165882291817","3"
"2407","840 JURONG WEST ST 81","962 JURONG WEST STREET 91 SINGAPORE 640962","0.25907473961439","2"
"2408","221 BOON LAY PL","221 BOON LAY PLACE DBS NTUC BOON LAY PLACE SINGAPORE 640221","0.00635881444319828","4"
"2409","268C BOON LAY DR","221 BOON LAY PLACE DBS NTUC BOON LAY PLACE SINGAPORE 640221","0.505312196532435","4"
"2410","426 JURONG WEST AVE 1","492 JURONG WEST STREET 41 DBS JURONG WEST STREET 41 SINGAPORE 640492","0.164907287831651","5"
"2411","276B JURONG WEST AVE 3","7 JURONG WEST AVENUE 5 SINGAPORE 649486","0.446830389458575","1"
"2412","672A JURONG WEST ST 65","638 JURONG WEST STREET 61 OCBC PIONEER MALL SINGAPORE 640638","0.462526437190163","4"
"2413","633 JURONG WEST ST 65","638 JURONG WEST STREET 61 OCBC PIONEER MALL SINGAPORE 640638","0.283718645613126","5"
"2414","201 BOON LAY DR","221 BOON LAY PLACE DBS NTUC BOON LAY PLACE SINGAPORE 640221","0.476084447661267","1"
"2415","832 JURONG WEST ST 81","638 JURONG WEST STREET 61 OCBC PIONEER MALL SINGAPORE 640638","0.342527078128242","2"
"2416","275A JURONG WEST ST 25","7 JURONG WEST AVENUE 5 SINGAPORE 649486","0.425183286314281","1"
"2417","182 YUNG SHENG RD","63 YUNG KUANG ROAD OCBC YUNG KUANG ROAD - FAIRPRICE SINGAPORE 610063","0.181749548049471","3"
"2418","272D JURONG WEST ST 24","7 JURONG WEST AVENUE 5 SINGAPORE 649486","0.285008690138736","1"
"2419","909 JURONG WEST ST 91","50 NANYANG AVENUE CORNELL-NANYANG INSTITUTE OF HOSPITALITY MANAGEMENT (BLK S3) (NTU) SINGAPORE 639798","0.504409805198747","2"
"2420","658C JURONG WEST ST 65","51 SOON LEE ROAD DBS MIGRANT WORKERS' CENTRE RECREATION CLUB SINGAPORE 628088","0.549371679149944","5"
"2421","987D JURONG WEST ST 93","17 KIAN TECK LANE BLUE STARS DORMITORY SINGAPORE 627851","0.384416800999406","4"
"2422","184 YUNG SHENG RD","63 YUNG KUANG ROAD OCBC YUNG KUANG ROAD - FAIRPRICE SINGAPORE 610063","0.141671374214872","3"
"2423","359 YUNG AN RD","399 YUNG SHENG ROAD IMAN CHILDCARE (JURONG) PTE. LTD. SINGAPORE 610399","0.197166060340831","2"
"2424","654C JURONG WEST ST 61","17 KIAN TECK LANE BLUE STARS DORMITORY SINGAPORE 627851","0.376915367395152","5"
"2425","635 JURONG WEST ST 65","638 JURONG WEST STREET 61 OCBC PIONEER MALL SINGAPORE 640638","0.169986744903577","5"
"2426","453 JURONG WEST ST 42","442 JURONG WEST AVENUE 1 SINGAPORE 640442","0.22254814682145","5"
"2427","467 JURONG WEST ST 41","498 JURONG WEST STREET 41 SINGAPORE 640498","0.234673776650258","4"
"2428","653C JURONG WEST ST 61","17 KIAN TECK LANE BLUE STARS DORMITORY SINGAPORE 627851","0.315657787808357","4"
"2429","986C JURONG WEST ST 93","17 KIAN TECK LANE BLUE STARS DORMITORY SINGAPORE 627851","0.426837822546281","4"
"2430","321 TAH CHING RD","399 YUNG SHENG ROAD IMAN CHILDCARE (JURONG) PTE. LTD. SINGAPORE 610399","0.518202385947687","2"
"2431","517E JURONG WEST ST 52","498 JURONG WEST STREET 41 SINGAPORE 640498","0.722563291753981","5"
"2432","910 JURONG WEST ST 91","50 NANYANG AVENUE CORNELL-NANYANG INSTITUTE OF HOSPITALITY MANAGEMENT (BLK S3) (NTU) SINGAPORE 639798","0.437850470234238","2"
"2433","830 JURONG WEST ST 81","962 JURONG WEST STREET 91 SINGAPORE 640962","0.446766891194773","2"
"2434","682A JURONG WEST CTRL 1","63 JURONG WEST CENTRAL 3 BOON LAY BUS INTERCHANGE SINGAPORE 648331","0.520941113515258","5"
"2435","409 JURONG WEST ST 42","492 JURONG WEST STREET 41 DBS JURONG WEST STREET 41 SINGAPORE 640492","0.44980310503899","3"
"2436","656D JURONG WEST ST 61","51 SOON LEE ROAD DBS MIGRANT WORKERS' CENTRE RECREATION CLUB SINGAPORE 628088","0.387529688510348","5"
"2437","556 JURONG WEST ST 42","544 JURONG WEST STREET 42 SINGAPORE 640544","0.270682895478237","4"
"2438","630 JURONG WEST ST 65","638 JURONG WEST STREET 61 OCBC PIONEER MALL SINGAPORE 640638","0.340954137464946","5"
"2439","151 YUNG HO RD","3 YUAN CHING ROAD OCBC YUAN CHING ROAD - SHENG SIONG SUPERMARKET SINGAPORE 618642","0.460771765721457","5"
"2440","469 JURONG WEST ST 41","498 JURONG WEST STREET 41 SINGAPORE 640498","0.341249279430487","4"
"2441","692 JURONG WEST CTRL 1","1 JURONG WEST CENTRAL 2 JURONG POINT SINGAPORE 648886","0.287184757510137","4"
"2442","8 JLN BATU","41 JALAN TIGA OCBC JALAN TIGA - FAIRPRICE SINGAPORE 390041","0.601897162000683","2"
"2443","33 JLN BAHAGIA","74 WHAMPOA DRIVE WHAMPOA COURT SINGAPORE 320074","0.22437706936981","6"
"2444","72 GEYLANG BAHRU","71 KALLANG BAHRU DBS NTUC KALLANG BAHRU SINGAPORE 330071","0.135519929769889","2"
"2445","43 BENDEMEER RD","71 KALLANG BAHRU DBS NTUC KALLANG BAHRU SINGAPORE 330071","0.501694697605149","4"
"2446","98 WHAMPOA DR","262 BALESTIER ROAD OKIO SINGAPORE 329714","0.122451254866853","7"
"2447","75 WHAMPOA DR","74 WHAMPOA DRIVE WHAMPOA COURT SINGAPORE 320074","0.0583690379587465","6"
"2448","8 ST. GEORGE'S LANE","108 MCNAIR ROAD MCNAIR SPRING SINGAPORE 321108","0.224666008439201","5"
"2449","5 JLN BATU","41 JALAN TIGA OCBC JALAN TIGA - FAIRPRICE SINGAPORE 390041","0.699969977176186","2"
"2450","96 GEYLANG BAHRU","71 KALLANG BAHRU DBS NTUC KALLANG BAHRU SINGAPORE 330071","0.271471884663467","1"
"2451","2 BEACH RD","5001 BEACH ROAD OCBC GOLDEN MILE COMPLEX SINGAPORE 199588","0.143058019435767","7"
"2452","53 JLN MA'MOR","74 WHAMPOA DRIVE WHAMPOA COURT SINGAPORE 320074","0.437308404337128","8"
"2453","94 WHAMPOA DR","80 LORONG LIMAU SINGAPORE 320080","0.202443569775843","6"
"2454","83 WHAMPOA DR","74 WHAMPOA DRIVE WHAMPOA COURT SINGAPORE 320074","0.150057315538768","6"
"2455","22 BOON KENG RD","108 MCNAIR ROAD MCNAIR SPRING SINGAPORE 321108","0.444360773833091","6"
"2456","18 ST. GEORGE'S RD","108 MCNAIR ROAD MCNAIR SPRING SINGAPORE 321108","0.47057374641485","4"
"2457","15 ST. GEORGE'S RD","108 MCNAIR ROAD MCNAIR SPRING SINGAPORE 321108","0.426149954024201","4"
"2458","9 ST. GEORGE'S RD","108 MCNAIR ROAD MCNAIR SPRING SINGAPORE 321108","0.465313090070052","4"
"2459","15 BEACH RD","5001 BEACH ROAD OCBC GOLDEN MILE COMPLEX SINGAPORE 199588","0.235716129563432","7"
"2460","111 WHAMPOA RD","74 WHAMPOA DRIVE WHAMPOA COURT SINGAPORE 320074","0.27175451608621","8"
"2461","60 GEYLANG BAHRU","71 KALLANG BAHRU DBS NTUC KALLANG BAHRU SINGAPORE 330071","0.245514355653841","2"
"2462","112 LOR 3 GEYLANG","5 UPPER BOON KENG ROAD KALLANG HEIGHTS SINGAPORE 380005","0.150993489937439","7"
"2463","103 TOWNER RD","108 MCNAIR ROAD MCNAIR SPRING SINGAPORE 321108","0.273061858103281","6"
"2464","6 BOON KENG RD","108 MCNAIR ROAD MCNAIR SPRING SINGAPORE 321108","0.531876620315973","9"
