"","Address","nearest_mrt","dist_to_nearest_mrt","mrt_1km"
"1","406 ANG MO KIO AVE 10","2795 ANG MO KIO AVENUE 8 ANG MO KIO MRT STATION (NS16) SINGAPORE 569812","1.00512069359733","0"
"2","108 ANG MO KIO AVE 4","91 ANG MO KIO AVENUE 4 MAYFLOWER MRT STATION (TE6) SINGAPORE 569900","0.190087262863439","1"
"3","602 ANG MO KIO AVE 5","1 LENTOR DRIVE LENTOR MRT STATION (TE5) SINGAPORE 789361","0.535716054632374","1"
"4","465 ANG MO KIO AVE 10","2795 ANG MO KIO AVENUE 8 ANG MO KIO MRT STATION (NS16) SINGAPORE 569812","0.946586470943108","1"
"5","601 ANG MO KIO AVE 5","1 LENTOR DRIVE LENTOR MRT STATION (TE5) SINGAPORE 789361","0.50171186228769","1"
"6","150 ANG MO KIO AVE 5","3000 ANG MO KIO AVENUE 8 YIO CHU KANG MRT STATION (NS15) SINGAPORE 569813","0.640153169700853","2"
"7","447 ANG MO KIO AVE 10","2795 ANG MO KIO AVENUE 8 ANG MO KIO MRT STATION (NS16) SINGAPORE 569812","0.763766534237314","1"
"8","218 ANG MO KIO AVE 1","91 ANG MO KIO AVENUE 4 MAYFLOWER MRT STATION (TE6) SINGAPORE 569900","0.911257336589686","1"
"9","571 ANG MO KIO AVE 3","2795 ANG MO KIO AVENUE 8 ANG MO KIO MRT STATION (NS16) SINGAPORE 569812","0.592480978850667","1"
"10","534 ANG MO KIO AVE 10","2795 ANG MO KIO AVENUE 8 ANG MO KIO MRT STATION (NS16) SINGAPORE 569812","0.688574909173581","1"
"11","233 ANG MO KIO AVE 3","91 ANG MO KIO AVENUE 4 MAYFLOWER MRT STATION (TE6) SINGAPORE 569900","0.436122131163996","2"
"12","235 ANG MO KIO AVE 3","91 ANG MO KIO AVENUE 4 MAYFLOWER MRT STATION (TE6) SINGAPORE 569900","0.516546034220299","2"
"13","219 ANG MO KIO AVE 1","91 ANG MO KIO AVENUE 4 MAYFLOWER MRT STATION (TE6) SINGAPORE 569900","0.760986921663743","2"
"14","536 ANG MO KIO AVE 10","2795 ANG MO KIO AVENUE 8 ANG MO KIO MRT STATION (NS16) SINGAPORE 569812","0.714891954045449","1"
"15","230 ANG MO KIO AVE 3","91 ANG MO KIO AVENUE 4 MAYFLOWER MRT STATION (TE6) SINGAPORE 569900","0.325878267150665","2"
"16","570 ANG MO KIO AVE 3","2795 ANG MO KIO AVENUE 8 ANG MO KIO MRT STATION (NS16) SINGAPORE 569812","0.719788363086691","1"
"17","624 ANG MO KIO AVE 4","3000 ANG MO KIO AVENUE 8 YIO CHU KANG MRT STATION (NS15) SINGAPORE 569813","0.550739384218448","2"
"18","441 ANG MO KIO AVE 10","2795 ANG MO KIO AVENUE 8 ANG MO KIO MRT STATION (NS16) SINGAPORE 569812","0.67084520442053","1"
"19","625 ANG MO KIO AVE 9","3000 ANG MO KIO AVENUE 8 YIO CHU KANG MRT STATION (NS15) SINGAPORE 569813","0.418651518182927","2"
"20","119 ANG MO KIO AVE 3","2795 ANG MO KIO AVENUE 8 ANG MO KIO MRT STATION (NS16) SINGAPORE 569812","0.542328337710731","2"
"21","255 ANG MO KIO AVE 4","91 ANG MO KIO AVENUE 4 MAYFLOWER MRT STATION (TE6) SINGAPORE 569900","0.233647185856932","2"
"22","432 ANG MO KIO AVE 10","2795 ANG MO KIO AVENUE 8 ANG MO KIO MRT STATION (NS16) SINGAPORE 569812","0.484769215917134","1"
"23","211 ANG MO KIO AVE 3","91 ANG MO KIO AVENUE 4 MAYFLOWER MRT STATION (TE6) SINGAPORE 569900","0.620992795697833","2"
"24","584 ANG MO KIO AVE 3","2795 ANG MO KIO AVENUE 8 ANG MO KIO MRT STATION (NS16) SINGAPORE 569812","0.44655879276532","1"
"25","118 ANG MO KIO AVE 4","91 ANG MO KIO AVENUE 4 MAYFLOWER MRT STATION (TE6) SINGAPORE 569900","0.23747477456337","1"
"26","333 ANG MO KIO AVE 1","2795 ANG MO KIO AVENUE 8 ANG MO KIO MRT STATION (NS16) SINGAPORE 569812","0.98549127671917","1"
"27","256 ANG MO KIO AVE 4","91 ANG MO KIO AVENUE 4 MAYFLOWER MRT STATION (TE6) SINGAPORE 569900","0.115633343522365","2"
"28","330 ANG MO KIO AVE 1","2795 ANG MO KIO AVENUE 8 ANG MO KIO MRT STATION (NS16) SINGAPORE 569812","0.850936084093602","1"
"29","557 ANG MO KIO AVE 10","2795 ANG MO KIO AVENUE 8 ANG MO KIO MRT STATION (NS16) SINGAPORE 569812","0.929417142531525","1"
"30","302 ANG MO KIO AVE 3","2795 ANG MO KIO AVENUE 8 ANG MO KIO MRT STATION (NS16) SINGAPORE 569812","0.536966916932828","1"
"31","575 ANG MO KIO AVE 10","2795 ANG MO KIO AVENUE 8 ANG MO KIO MRT STATION (NS16) SINGAPORE 569812","0.729927792430652","1"
"32","509 ANG MO KIO AVE 8","2795 ANG MO KIO AVENUE 8 ANG MO KIO MRT STATION (NS16) SINGAPORE 569812","0.457453318268722","1"
"33","472 ANG MO KIO AVE 10","2795 ANG MO KIO AVENUE 8 ANG MO KIO MRT STATION (NS16) SINGAPORE 569812","1.21603475175688","0"
"34","475 ANG MO KIO AVE 10","2795 ANG MO KIO AVENUE 8 ANG MO KIO MRT STATION (NS16) SINGAPORE 569812","1.1200473272375","0"
"35","629 ANG MO KIO AVE 4","3000 ANG MO KIO AVENUE 8 YIO CHU KANG MRT STATION (NS15) SINGAPORE 569813","0.537494150007507","2"
"36","546 ANG MO KIO AVE 10","2795 ANG MO KIO AVENUE 8 ANG MO KIO MRT STATION (NS16) SINGAPORE 569812","0.928084784296129","1"
"37","131 ANG MO KIO AVE 3","91 ANG MO KIO AVENUE 4 MAYFLOWER MRT STATION (TE6) SINGAPORE 569900","0.584448718431065","2"
"38","254 ANG MO KIO AVE 4","91 ANG MO KIO AVENUE 4 MAYFLOWER MRT STATION (TE6) SINGAPORE 569900","0.251875169827025","2"
"39","470 ANG MO KIO AVE 10","2795 ANG MO KIO AVENUE 8 ANG MO KIO MRT STATION (NS16) SINGAPORE 569812","1.02595204416631","0"
"40","463 ANG MO KIO AVE 10","2795 ANG MO KIO AVENUE 8 ANG MO KIO MRT STATION (NS16) SINGAPORE 569812","0.942947168624272","1"
"41","207 ANG MO KIO AVE 1","2795 ANG MO KIO AVENUE 8 ANG MO KIO MRT STATION (NS16) SINGAPORE 569812","0.87590055054869","2"
"42","304 ANG MO KIO AVE 1","2795 ANG MO KIO AVENUE 8 ANG MO KIO MRT STATION (NS16) SINGAPORE 569812","0.650133580113435","1"
"43","646 ANG MO KIO AVE 6","3000 ANG MO KIO AVENUE 8 YIO CHU KANG MRT STATION (NS15) SINGAPORE 569813","0.293958128191095","1"
"44","328 ANG MO KIO AVE 3","2795 ANG MO KIO AVENUE 8 ANG MO KIO MRT STATION (NS16) SINGAPORE 569812","0.41424009109636","1"
"45","588C ANG MO KIO ST 52","2795 ANG MO KIO AVENUE 8 ANG MO KIO MRT STATION (NS16) SINGAPORE 569812","0.504159162158998","1"
"46","588D ANG MO KIO ST 52","2795 ANG MO KIO AVENUE 8 ANG MO KIO MRT STATION (NS16) SINGAPORE 569812","0.522293715456942","1"
"47","101 ANG MO KIO AVE 3","91 ANG MO KIO AVENUE 4 MAYFLOWER MRT STATION (TE6) SINGAPORE 569900","0.34936952543906","1"
"48","430 ANG MO KIO AVE 3","2795 ANG MO KIO AVENUE 8 ANG MO KIO MRT STATION (NS16) SINGAPORE 569812","0.371522759069068","1"
"49","520 ANG MO KIO AVE 5","2795 ANG MO KIO AVENUE 8 ANG MO KIO MRT STATION (NS16) SINGAPORE 569812","0.42449675894429","1"
"50","716 ANG MO KIO AVE 6","2795 ANG MO KIO AVENUE 8 ANG MO KIO MRT STATION (NS16) SINGAPORE 569812","0.445144599128531","1"
"51","588A ANG MO KIO ST 52","2795 ANG MO KIO AVENUE 8 ANG MO KIO MRT STATION (NS16) SINGAPORE 569812","0.431299830390332","1"
"52","310A ANG MO KIO AVE 1","2795 ANG MO KIO AVENUE 8 ANG MO KIO MRT STATION (NS16) SINGAPORE 569812","0.853951257525464","1"
"53","613 ANG MO KIO AVE 4","3000 ANG MO KIO AVENUE 8 YIO CHU KANG MRT STATION (NS15) SINGAPORE 569813","0.728616003172325","3"
"54","101 BEDOK NTH AVE 4","371 BEDOK NORTH AVENUE 3 BEDOK RESERVOIR MRT STATION (DT30) SINGAPORE 469724","0.675914933747244","1"
"55","548 BEDOK NTH AVE 1","371 BEDOK NORTH AVENUE 3 BEDOK RESERVOIR MRT STATION (DT30) SINGAPORE 469724","0.840451050496032","2"
"56","75 BEDOK NTH RD","920 NEW UPPER CHANGI ROAD TANAH MERAH MRT STATION (EW4) SINGAPORE 467356","0.474837706374179","1"
"57","550 BEDOK NTH AVE 1","371 BEDOK NORTH AVENUE 3 BEDOK RESERVOIR MRT STATION (DT30) SINGAPORE 469724","0.762034820049758","2"
"58","1 BEDOK STH AVE 1","315 NEW UPPER CHANGI ROAD BEDOK MRT STATION (EW5) SINGAPORE 467347","0.542371341203193","1"
"59","151 BEDOK RESERVOIR RD","30 KAKI BUKIT AVENUE 1 KAKI BUKIT MRT STATION (DT28) SINGAPORE 415804","0.350110483018975","2"
"60","54 CHAI CHEE ST","651 BEDOK NORTH ROAD BEDOK NORTH MRT STATION (DT29) SINGAPORE 479481","0.681490811735095","1"
"61","50 CHAI CHEE ST","651 BEDOK NORTH ROAD BEDOK NORTH MRT STATION (DT29) SINGAPORE 479481","0.781223820471964","1"
"62","105 BEDOK RESERVOIR RD","30 KAKI BUKIT AVENUE 1 KAKI BUKIT MRT STATION (DT28) SINGAPORE 415804","0.652277682422387","2"
"63","528 BEDOK NTH ST 3","371 BEDOK NORTH AVENUE 3 BEDOK RESERVOIR MRT STATION (DT30) SINGAPORE 469724","0.524800138769667","1"
"64","534 BEDOK NTH ST 3","651 BEDOK NORTH ROAD BEDOK NORTH MRT STATION (DT29) SINGAPORE 479481","0.783871167196874","2"
"65","77 BEDOK NTH RD","920 NEW UPPER CHANGI ROAD TANAH MERAH MRT STATION (EW4) SINGAPORE 467356","0.512734524960474","1"
"66","116 BEDOK RESERVOIR RD","30 KAKI BUKIT AVENUE 1 KAKI BUKIT MRT STATION (DT28) SINGAPORE 415804","0.437901714738743","1"
"67","18 BEDOK STH RD","315 NEW UPPER CHANGI ROAD BEDOK MRT STATION (EW5) SINGAPORE 467347","0.686593011665275","1"
"68","40 CHAI CHEE AVE","315 NEW UPPER CHANGI ROAD BEDOK MRT STATION (EW5) SINGAPORE 467347","0.451816405859223","1"
"69","57 NEW UPP CHANGI RD","920 NEW UPPER CHANGI ROAD TANAH MERAH MRT STATION (EW4) SINGAPORE 467356","0.623991748953205","1"
"70","105 BEDOK NTH AVE 4","371 BEDOK NORTH AVENUE 3 BEDOK RESERVOIR MRT STATION (DT30) SINGAPORE 469724","0.574761096342666","1"
"71","709 BEDOK RESERVOIR RD","651 BEDOK NORTH ROAD BEDOK NORTH MRT STATION (DT29) SINGAPORE 479481","0.49227816395482","1"
"72","42 CHAI CHEE ST","315 NEW UPPER CHANGI ROAD BEDOK MRT STATION (EW5) SINGAPORE 467347","0.643836727846863","1"
"73","55 CHAI CHEE DR","651 BEDOK NORTH ROAD BEDOK NORTH MRT STATION (DT29) SINGAPORE 479481","0.886266463963078","2"
"74","2 BEDOK STH AVE 1","315 NEW UPPER CHANGI ROAD BEDOK MRT STATION (EW5) SINGAPORE 467347","0.474379889537265","1"
"75","37 CHAI CHEE AVE","315 NEW UPPER CHANGI ROAD BEDOK MRT STATION (EW5) SINGAPORE 467347","0.450735350989854","1"
"76","425 BEDOK NTH RD","315 NEW UPPER CHANGI ROAD BEDOK MRT STATION (EW5) SINGAPORE 467347","0.608587891646945","2"
"77","117 BEDOK NTH RD","920 NEW UPPER CHANGI ROAD TANAH MERAH MRT STATION (EW4) SINGAPORE 467356","0.955324369215659","2"
"78","423 BEDOK NTH AVE 1","315 NEW UPPER CHANGI ROAD BEDOK MRT STATION (EW5) SINGAPORE 467347","0.519990496042339","1"
"79","533 BEDOK NTH ST 3","651 BEDOK NORTH ROAD BEDOK NORTH MRT STATION (DT29) SINGAPORE 479481","0.706425733655216","2"
"80","149 BEDOK RESERVOIR RD","30 KAKI BUKIT AVENUE 1 KAKI BUKIT MRT STATION (DT28) SINGAPORE 415804","0.489016184283494","2"
"81","35 BEDOK STH AVE 2","920 NEW UPPER CHANGI ROAD TANAH MERAH MRT STATION (EW4) SINGAPORE 467356","0.91034859086108","1"
"82","42 BEDOK STH RD","920 NEW UPPER CHANGI ROAD TANAH MERAH MRT STATION (EW4) SINGAPORE 467356","0.892244892371151","1"
"83","34 BEDOK STH AVE 2","315 NEW UPPER CHANGI ROAD BEDOK MRT STATION (EW5) SINGAPORE 467347","0.955812813721715","1"
"84","7 BEDOK STH AVE 2","315 NEW UPPER CHANGI ROAD BEDOK MRT STATION (EW5) SINGAPORE 467347","0.622486502579974","1"
"85","8 BEDOK STH AVE 2","315 NEW UPPER CHANGI ROAD BEDOK MRT STATION (EW5) SINGAPORE 467347","0.686468737242432","1"
"86","80 BEDOK NTH RD","920 NEW UPPER CHANGI ROAD TANAH MERAH MRT STATION (EW4) SINGAPORE 467356","0.654516149537104","1"
"87","78 BEDOK NTH RD","920 NEW UPPER CHANGI ROAD TANAH MERAH MRT STATION (EW4) SINGAPORE 467356","0.61212770727183","1"
"88","135 BEDOK RESERVOIR RD","30 KAKI BUKIT AVENUE 1 KAKI BUKIT MRT STATION (DT28) SINGAPORE 415804","0.495892100819968","2"
"89","148 BEDOK RESERVOIR RD","30 KAKI BUKIT AVENUE 1 KAKI BUKIT MRT STATION (DT28) SINGAPORE 415804","0.385711548402159","2"
"90","81 BEDOK NTH RD","920 NEW UPPER CHANGI ROAD TANAH MERAH MRT STATION (EW4) SINGAPORE 467356","0.675661695632521","1"
"91","142 BEDOK RESERVOIR RD","651 BEDOK NORTH ROAD BEDOK NORTH MRT STATION (DT29) SINGAPORE 479481","0.533431737106556","2"
"92","124 BEDOK NTH RD","920 NEW UPPER CHANGI ROAD TANAH MERAH MRT STATION (EW4) SINGAPORE 467356","0.844740200701244","1"
"93","705 BEDOK NTH RD","651 BEDOK NORTH ROAD BEDOK NORTH MRT STATION (DT29) SINGAPORE 479481","0.23936200221169","1"
"94","554 BEDOK NTH ST 3","371 BEDOK NORTH AVENUE 3 BEDOK RESERVOIR MRT STATION (DT30) SINGAPORE 469724","0.63306223177962","2"
"95","602 BEDOK RESERVOIR RD","30 KAKI BUKIT AVENUE 1 KAKI BUKIT MRT STATION (DT28) SINGAPORE 415804","0.715565174175511","3"
"96","508 BEDOK NTH AVE 3","371 BEDOK NORTH AVENUE 3 BEDOK RESERVOIR MRT STATION (DT30) SINGAPORE 469724","0.358484457062739","1"
"97","720 BEDOK RESERVOIR RD","651 BEDOK NORTH ROAD BEDOK NORTH MRT STATION (DT29) SINGAPORE 479481","0.780534428586372","2"
"98","765 BEDOK RESERVOIR VIEW","371 BEDOK NORTH AVENUE 3 BEDOK RESERVOIR MRT STATION (DT30) SINGAPORE 469724","0.424101504993642","1"
"99","10 CHAI CHEE RD","315 NEW UPPER CHANGI ROAD BEDOK MRT STATION (EW5) SINGAPORE 467347","0.683408443331737","1"
"100","185 BEDOK NTH RD","920 NEW UPPER CHANGI ROAD TANAH MERAH MRT STATION (EW4) SINGAPORE 467356","0.62347094710397","1"
"101","111 LENGKONG TIGA","55 SIMS AVENUE EAST KEMBANGAN MRT STATION (EW6) SINGAPORE 416551","0.382818381530525","1"
"102","220B BEDOK CTRL","315 NEW UPPER CHANGI ROAD BEDOK MRT STATION (EW5) SINGAPORE 467347","0.513439916387387","1"
"103","603 BEDOK RESERVOIR RD","30 KAKI BUKIT AVENUE 1 KAKI BUKIT MRT STATION (DT28) SINGAPORE 415804","0.710050960645575","3"
"104","21 CHAI CHEE RD","315 NEW UPPER CHANGI ROAD BEDOK MRT STATION (EW5) SINGAPORE 467347","0.864820857631753","1"
"105","672 JLN DAMAI","30 KAKI BUKIT AVENUE 1 KAKI BUKIT MRT STATION (DT28) SINGAPORE 415804","0.323219529301921","1"
"106","415 BEDOK NTH AVE 2","315 NEW UPPER CHANGI ROAD BEDOK MRT STATION (EW5) SINGAPORE 467347","0.631932019285909","2"
"107","763 BEDOK RESERVOIR VIEW","371 BEDOK NORTH AVENUE 3 BEDOK RESERVOIR MRT STATION (DT30) SINGAPORE 469724","0.294996112390582","1"
"108","805 CHAI CHEE RD","315 NEW UPPER CHANGI ROAD BEDOK MRT STATION (EW5) SINGAPORE 467347","0.930993346072766","1"
"109","723 BEDOK RESERVOIR RD","371 BEDOK NORTH AVENUE 3 BEDOK RESERVOIR MRT STATION (DT30) SINGAPORE 469724","0.366404371075752","1"
"110","722 BEDOK RESERVOIR RD","371 BEDOK NORTH AVENUE 3 BEDOK RESERVOIR MRT STATION (DT30) SINGAPORE 469724","0.44815654590319","1"
"111","219C BEDOK CTRL","315 NEW UPPER CHANGI ROAD BEDOK MRT STATION (EW5) SINGAPORE 467347","0.405323917874447","1"
"112","640 BEDOK RESERVOIR RD","30 KAKI BUKIT AVENUE 1 KAKI BUKIT MRT STATION (DT28) SINGAPORE 415804","0.504027286634838","2"
"113","160 BEDOK STH AVE 3","920 NEW UPPER CHANGI ROAD TANAH MERAH MRT STATION (EW4) SINGAPORE 467356","0.891644925117392","1"
"114","94C BEDOK NTH AVE 4","920 NEW UPPER CHANGI ROAD TANAH MERAH MRT STATION (EW4) SINGAPORE 467356","0.826616842538951","1"
"115","22 SIN MING RD","1 JALAN KELI UPPER THOMSON MRT STATION (TE8) SINGAPORE 577937","0.790514000513744","3"
"116","407 SIN MING AVE","100 SIN MING AVENUE BRIGHT HILL MRT STATION (TE7) SINGAPORE 575737","0.148225546305931","2"
"117","105 BISHAN ST 12","200 BISHAN ROAD BISHAN MRT STATION (NS17) SINGAPORE 579827","0.557150456174953","4"
"118","167 BISHAN ST 13","17 BISHAN PLACE BISHAN MRT STATION (CC15) SINGAPORE 579842","0.787787145405767","2"
"119","111 BISHAN ST 12","200 BISHAN ROAD BISHAN MRT STATION (NS17) SINGAPORE 579827","0.419932237092479","4"
"120","181 BISHAN ST 13","17 BISHAN PLACE BISHAN MRT STATION (CC15) SINGAPORE 579842","0.482630838060366","2"
"121","166 BISHAN ST 13","17 BISHAN PLACE BISHAN MRT STATION (CC15) SINGAPORE 579842","0.730199388236427","2"
"122","109 BISHAN ST 12","200 BISHAN ROAD BISHAN MRT STATION (NS17) SINGAPORE 579827","0.455439437828288","4"
"123","115 BISHAN ST 12","200 BISHAN ROAD BISHAN MRT STATION (NS17) SINGAPORE 579827","0.332044321851636","3"
"124","260 BISHAN ST 22","100 SIN MING AVENUE BRIGHT HILL MRT STATION (TE7) SINGAPORE 575737","1.11203061702799","0"
"125","275A BISHAN ST 24","200 BISHAN ROAD BISHAN MRT STATION (NS17) SINGAPORE 579827","0.834071734848055","2"
"126","214 BISHAN ST 23","17 BISHAN PLACE BISHAN MRT STATION (CC15) SINGAPORE 579842","0.696005240559921","2"
"127","182 BISHAN ST 13","17 BISHAN PLACE BISHAN MRT STATION (CC15) SINGAPORE 579842","0.452227905590007","2"
"128","448 BRIGHT HILL DR","1 JALAN KELI UPPER THOMSON MRT STATION (TE8) SINGAPORE 577937","0.4731870640161","2"
"129","402 SIN MING AVE","100 SIN MING AVENUE BRIGHT HILL MRT STATION (TE7) SINGAPORE 575737","0.0591845057524764","2"
"130","128 BISHAN ST 12","200 BISHAN ROAD BISHAN MRT STATION (NS17) SINGAPORE 579827","0.588642453551119","3"
"131","303 SHUNFU RD","60 MARYMOUNT ROAD MARYMOUNT MRT STATION (CC16) SINGAPORE 573993","0.158363539154714","2"
"132","231 BISHAN ST 23","17 BISHAN PLACE BISHAN MRT STATION (CC15) SINGAPORE 579842","0.759536816089135","2"
"133","134 BISHAN ST 12","17 BISHAN PLACE BISHAN MRT STATION (CC15) SINGAPORE 579842","0.734221225454434","3"
"134","342 BT BATOK ST 34","10 BUKIT BATOK CENTRAL BUKIT BATOK MRT STATION (NS2) SINGAPORE 659958","1.51240090520273","0"
"135","530 BT BATOK ST 51","10 BUKIT BATOK CENTRAL BUKIT BATOK MRT STATION (NS2) SINGAPORE 659958","0.813727913406042","1"
"136","145 BT BATOK ST 11","10 BUKIT BATOK CENTRAL BUKIT BATOK MRT STATION (NS2) SINGAPORE 659958","0.65846942270483","1"
"137","528 BT BATOK ST 51","10 BUKIT BATOK CENTRAL BUKIT BATOK MRT STATION (NS2) SINGAPORE 659958","0.864872155946796","1"
"138","537 BT BATOK ST 52","10 BUKIT BATOK CENTRAL BUKIT BATOK MRT STATION (NS2) SINGAPORE 659958","0.692580526528519","1"
"139","213 BT BATOK ST 21","10 BUKIT BATOK CENTRAL BUKIT BATOK MRT STATION (NS2) SINGAPORE 659958","0.408833143679101","1"
"140","219 BT BATOK ST 21","10 BUKIT BATOK CENTRAL BUKIT BATOK MRT STATION (NS2) SINGAPORE 659958","0.637911916557258","1"
"141","235 BT BATOK EAST AVE 5","10 BUKIT BATOK CENTRAL BUKIT BATOK MRT STATION (NS2) SINGAPORE 659958","0.751909467145525","1"
"142","130 BT BATOK WEST AVE 6","10 BUKIT BATOK CENTRAL BUKIT BATOK MRT STATION (NS2) SINGAPORE 659958","0.470482012736955","1"
"143","212 BT BATOK ST 21","10 BUKIT BATOK CENTRAL BUKIT BATOK MRT STATION (NS2) SINGAPORE 659958","0.35917733503986","1"
"144","346 BT BATOK ST 34","10 BUKIT BATOK CENTRAL BUKIT BATOK MRT STATION (NS2) SINGAPORE 659958","1.50001100919014","0"
"145","226 BT BATOK CTRL","10 BUKIT BATOK CENTRAL BUKIT BATOK MRT STATION (NS2) SINGAPORE 659958","0.402893049903611","1"
"146","247 BT BATOK EAST AVE 5","10 BUKIT BATOK CENTRAL BUKIT BATOK MRT STATION (NS2) SINGAPORE 659958","0.831051420957761","1"
"147","169 BT BATOK WEST AVE 8","10 BUKIT BATOK CENTRAL BUKIT BATOK MRT STATION (NS2) SINGAPORE 659958","1.00058115882954","0"
"148","154 BT BATOK ST 11","10 BUKIT BATOK CENTRAL BUKIT BATOK MRT STATION (NS2) SINGAPORE 659958","0.637836035252483","1"
"149","260 BT BATOK EAST AVE 4","10 BUKIT BATOK CENTRAL BUKIT BATOK MRT STATION (NS2) SINGAPORE 659958","1.07278276130577","0"
"150","360 BT BATOK ST 31","10 BUKIT BATOK CENTRAL BUKIT BATOK MRT STATION (NS2) SINGAPORE 659958","1.34476324625881","0"
"151","217 BT BATOK ST 21","10 BUKIT BATOK CENTRAL BUKIT BATOK MRT STATION (NS2) SINGAPORE 659958","0.628852783412347","1"
"152","178 BT BATOK WEST AVE 8","10 BUKIT BATOK CENTRAL BUKIT BATOK MRT STATION (NS2) SINGAPORE 659958","0.842622405241128","1"
"153","265 BT BATOK EAST AVE 4","10 BUKIT BATOK CENTRAL BUKIT BATOK MRT STATION (NS2) SINGAPORE 659958","1.15099766128614","0"
"154","134 BT BATOK WEST AVE 6","10 BUKIT BATOK CENTRAL BUKIT BATOK MRT STATION (NS2) SINGAPORE 659958","0.630690044905601","1"
"155","301 BT BATOK ST 31","10 BUKIT BATOK CENTRAL BUKIT BATOK MRT STATION (NS2) SINGAPORE 659958","0.866448480191235","1"
"156","289E BT BATOK ST 25","10 BUKIT BATOK CENTRAL BUKIT BATOK MRT STATION (NS2) SINGAPORE 659958","1.19956783708173","0"
"157","244 BT BATOK EAST AVE 5","10 BUKIT BATOK CENTRAL BUKIT BATOK MRT STATION (NS2) SINGAPORE 659958","0.854044713595304","1"
"158","248 BT BATOK EAST AVE 5","10 BUKIT BATOK CENTRAL BUKIT BATOK MRT STATION (NS2) SINGAPORE 659958","0.795068568161234","1"
"159","290D BT BATOK EAST AVE 3","10 BUKIT BATOK CENTRAL BUKIT BATOK MRT STATION (NS2) SINGAPORE 659958","1.01818257773649","0"
"160","395 BT BATOK WEST AVE 5","10 CHOA CHU KANG WAY TECK WHYE LRT STATION (BP4) SINGAPORE 688267","1.16497431924621","0"
"161","642 BT BATOK CTRL","10 BUKIT BATOK CENTRAL BUKIT BATOK MRT STATION (NS2) SINGAPORE 659958","0.238199232876742","1"
"162","185 BT BATOK WEST AVE 6","10 BUKIT BATOK CENTRAL BUKIT BATOK MRT STATION (NS2) SINGAPORE 659958","0.560481972993585","1"
"163","106 BT BATOK CTRL","10 BUKIT BATOK CENTRAL BUKIT BATOK MRT STATION (NS2) SINGAPORE 659958","0.279617670789747","1"
"164","210 BT BATOK ST 21","10 BUKIT BATOK CENTRAL BUKIT BATOK MRT STATION (NS2) SINGAPORE 659958","0.397913215927405","1"
"165","386 BT BATOK WEST AVE 5","10 CHOA CHU KANG WAY TECK WHYE LRT STATION (BP4) SINGAPORE 688267","1.42461816443973","0"
"166","394 BT BATOK WEST AVE 5","10 CHOA CHU KANG WAY TECK WHYE LRT STATION (BP4) SINGAPORE 688267","1.14797834368961","0"
"167","190 BT BATOK WEST AVE 6","10 BUKIT BATOK CENTRAL BUKIT BATOK MRT STATION (NS2) SINGAPORE 659958","0.564294652536642","1"
"168","206 BT BATOK ST 21","10 BUKIT BATOK CENTRAL BUKIT BATOK MRT STATION (NS2) SINGAPORE 659958","0.26365606961166","1"
"169","211 BT BATOK ST 21","10 BUKIT BATOK CENTRAL BUKIT BATOK MRT STATION (NS2) SINGAPORE 659958","0.346784307324057","1"
"170","391 BT BATOK WEST AVE 5","10 CHOA CHU KANG WAY TECK WHYE LRT STATION (BP4) SINGAPORE 688267","1.21065323878428","0"
"171","205 BT BATOK ST 21","10 BUKIT BATOK CENTRAL BUKIT BATOK MRT STATION (NS2) SINGAPORE 659958","0.214549650822423","1"
"172","193 BT BATOK WEST AVE 6","10 BUKIT BATOK CENTRAL BUKIT BATOK MRT STATION (NS2) SINGAPORE 659958","0.66402059596014","1"
"173","624 BT BATOK CTRL","10 BUKIT BATOK CENTRAL BUKIT BATOK MRT STATION (NS2) SINGAPORE 659958","0.25702258967098","1"
"174","290A BT BATOK ST 24","10 BUKIT BATOK CENTRAL BUKIT BATOK MRT STATION (NS2) SINGAPORE 659958","1.00671039854464","0"
"175","141 BT BATOK ST 11","10 BUKIT BATOK CENTRAL BUKIT BATOK MRT STATION (NS2) SINGAPORE 659958","0.724350928157169","1"
"176","120 BT BATOK CTRL","10 BUKIT BATOK CENTRAL BUKIT BATOK MRT STATION (NS2) SINGAPORE 659958","0.305699120979412","1"
"177","289A BT BATOK ST 25","10 BUKIT BATOK CENTRAL BUKIT BATOK MRT STATION (NS2) SINGAPORE 659958","1.31947485569424","0"
"178","10 JLN BT HO SWEE","110 ZION ROAD HAVELOCK MRT STATION (TE16) SINGAPORE 168604","0.154399326338738","5"
"179","2 JLN BT HO SWEE","110 ZION ROAD HAVELOCK MRT STATION (TE16) SINGAPORE 168604","0.233862297125141","3"
"180","45 TELOK BLANGAH DR","463 TELOK BLANGAH ROAD TELOK BLANGAH MRT STATION (CC28) SINGAPORE 109028","0.119075321459501","2"
"181","36 BEO CRES","300 TIONG BAHRU ROAD TIONG BAHRU MRT STATION (EW17) SINGAPORE 168731","0.25496130930221","3"
"182","20 TELOK BLANGAH CRES","300 TIONG BAHRU ROAD TIONG BAHRU MRT STATION (EW17) SINGAPORE 168731","1.19912240128836","0"
"183","16 TAMAN HO SWEE","110 ZION ROAD HAVELOCK MRT STATION (TE16) SINGAPORE 168604","0.226430590326107","3"
"184","32 TELOK BLANGAH RISE","81 TELOK BLANGAH ROAD HARBOURFRONT MRT STATION (NE1 / CC29) SINGAPORE 098867","0.861925220832566","1"
