"","lat","long","postal","x","y","street"
"38",1.28366139597446,103.817072717954,"150163",26191.9697833164,29566.2807480916,"163 BUKIT MERAH CENTRAL SINGAPORE 150163"
"39",1.31502841514731,103.87162041674,"380017",32262.6259256126,33034.711007081,"17 UPPER BOON KENG ROAD UPPER BOON KENG MARKET AND FOOD CENTRE SINGAPORE 380017"
"40",1.31099663218896,103.78823030662,"270020",22982.1009905785,32588.9097050633,"20 GHIM MOH ROAD MARKET & HAWKER CENTRE (BLK 20 GHIM MOH ROAD) SINGAPORE 270020"
"41",1.32481816551889,103.930544296289,"462208",38820.2487660879,34117.3908521235,"208B NEW UPPER CHANGI ROAD BEDOK INTERCHANGE HAWKER CENTRE SINGAPORE 462208"
"42",1.34021600857625,103.85487256444,"310210",30398.7267572442,35819.8037894741,"210 LORONG 8 TOA PAYOH BLK 210 LORONG 8 TOA PAYOH MARKET & FOOD CENTRE SINGAPORE 310210"
"43",1.32706274205746,103.933217970746,"460216",39117.7922474965,34365.5968239084,"216 BEDOK NORTH STREET 1 MARKET & HAWKER CENTRE (BLK 216 BEDOK NORTH STREET 1) SINGAPORE 460216"
"44",1.33538261333779,103.857003709119,"310022",30635.9054063978,35285.3538286239,"22 LORONG 7 TOA PAYOH KIM KEAT PALM MARKET AND FOOD CENTRE SINGAPORE 310022"
"45",1.36680096218071,103.839152274224,"564226",28649.2204693863,38759.4224984217,"226D ANG MO KIO AVENUE 1 KEBUN BARU MALL SINGAPORE 564226"
"46",1.3671965375238,103.840022223951,"568226",28746.0353394244,38803.1634578556,"226H ANG MO KIO STREET 22 KEBUN BARU MALL SINGAPORE 568226"
"47",1.34348818520494,103.73773841183,"600254",17362.9648318021,36181.8218899667,"254 JURONG EAST STREET 24 YUHUA VILLAGE MARKET AND FOOD CENTRE SINGAPORE 600254"
"48",1.31921667890113,103.863020922593,"330029",31305.579370317,33497.8147295769,"29 BENDEMEER ROAD BENDEMEER MARKET AND FOOD CENTRE SINGAPORE 330029"
"49",1.35200745374218,103.837031862103,"570320",28413.2464859849,37123.6313001141,"320 SHUNFU ROAD DBS SHUNFU ROAD SINGAPORE 570320"
"50",1.36384516921846,103.84806729788,"560341",29641.3579089241,38432.59020257,"341 ANG MO KIO AVENUE 1 DBS ANG MO KIO AVENUE 1 SINGAPORE 560341"
"51",1.34541698312776,103.731703838354,"600347",16691.390492525,36395.1259405315,"347 JURONG EAST AVENUE 1 YUHUA MARKET & HAWKER CENTRE SINGAPORE 600347"
"52",1.31437917978956,103.770919561136,"120353",21055.5871404577,32962.9760067426,"353 CLEMENTI AVENUE 2 MARKET & HAWKER CENTRE (BLK 353 CLEMENTI AVE 2) SINGAPORE 120353"
"53",1.27260703348585,103.822028389533,"090036",26743.489736801,28343.9435181376,"36 TELOK BLANGAH RISE DBS TELOK BLANGAH RISE SINGAPORE 090036"
"54",1.32083109341424,103.742748119105,"601037",17920.3992703771,33676.492388377,"37A TEBAN GARDENS ROAD TEBAN GARDENS MARKET AND FOOD CENTRE SINGAPORE 601037"
"55",1.36272174657669,103.855350672118,"560409",30451.9124475131,38308.3740295526,"409 ANG MO KIO AVENUE 10 DBS ANG MO KIO AVENUE 10 SINGAPORE 560409"
"56",1.30811780015992,103.792773769341,"270044",23487.7404316654,32270.5745402798,"44 HOLLAND DRIVE HOLLAND DRIVE MARKET AND FOOD CENTRE SINGAPORE 270044"
"57",1.31331969319644,103.764517192874,"120448",20343.061339126,32845.8420576267,"448 CLEMENTI AVENUE 3 MARKET & HAWKER CENTRE (BLK 448 CLEMENTI AVENUE 3) SINGAPORE 120448"
"58",1.36824053741879,103.856351467175,"561453",30563.2833119929,38918.6149005592,"453A ANG MO KIO AVENUE 10 DBS ANG MO KIO AVENUE 10 SINGAPORE 561453"
"59",1.31703502375324,103.879309854774,"380049",33118.3824592084,33256.6059891954,"49 SIMS PLACE SIMS VISTA MARKET AND FOOD CENTRE SINGAPORE 380049"
"60",1.32033126010096,103.904256478426,"402004",35894.6902620094,33621.1522532944,"4A EUNOS CRESCENT MARKET & HAWKER CENTRE (BLK 4A EUNOS CRESCENT) SINGAPORE 402004"
"61",1.30236034827101,103.883909473726,"432004",33630.3082578331,31633.9651401658,"4A JALAN BATU JALAN BATU HAWKER CENTRE SINGAPORE 432004"
"62",1.31190695723944,103.759128018939,"120502",19743.2926759291,32689.6460042689,"502 WEST COAST DRIVE AYER RAJAH MARKET SINGAPORE 120502"
